angle,intensity
1.000000000000000000e+01,4.060872246517049367e-01
1.002000571591883471e+01,8.116328790389940595e-01
1.004001143183766764e+01,1.716959191314300970e+00
1.006001714775650235e+01,3.858464786958167858e-01
1.008002286367533529e+01,1.613009113857539534e+00
1.010002857959417000e+01,9.989385539701758354e-01
1.012003429551300293e+01,7.214998967028670718e-01
1.014004001143183764e+01,1.096234014213403718e+00
1.016004572735067235e+01,6.737241653240926276e-01
1.018005144326950528e+01,1.227449814196645450e+00
1.020005715918833999e+01,1.288847246319024142e+00
1.022006287510717293e+01,2.304337648638078717e-01
1.024006859102600764e+01,2.423260925206142113e-01
1.026007430694484057e+01,1.182737427607932101e+00
1.028008002286367528e+01,1.260014956481077253e-01
1.030008573878250999e+01,1.914591641903676533e-01
1.032009145470134293e+01,1.496437650133136010e+00
1.034009717062017764e+01,1.839096291581358011e+00
1.036010288653901057e+01,1.587948150147760473e-01
1.038010860245784528e+01,6.718657729488457520e-01
1.040011431837667999e+01,1.961028883154172231e+00
1.042012003429551292e+01,4.648939366378775362e-01
1.044012575021434763e+01,1.954368170224461743e+00
1.046013146613318057e+01,2.057418939506983957e+00
1.048013718205201528e+01,2.105964182467810475e-01
1.050014289797084821e+01,4.117845515664885769e-01
1.052014861388968292e+01,3.046346559399543130e-01
1.054015432980851585e+01,7.319659408592268379e-01
1.056016004572735056e+01,1.609941226834731953e+00
1.058016576164618527e+01,7.962929206563293949e-01
1.060017147756501821e+01,2.874604931414942999e-01
1.062017719348385292e+01,1.609663014449024043e+00
1.064018290940268585e+01,3.687409428660059496e-01
1.066018862532152056e+01,1.362453890101712251e+00
1.068019434124035527e+01,9.784907035728571678e-01
1.070020005715918820e+01,1.755715580343341964e+00
1.072020577307802292e+01,1.174101839389156687e+00
1.074021148899685585e+01,1.093722564163256417e+00
1.076021720491569056e+01,2.142347877576665116e+00
1.078022292083452349e+01,1.664886106539423816e+00
1.080022863675335820e+01,1.701334141508160647e+00
1.082023435267219291e+01,1.715091163440101374e+00
1.084024006859102585e+01,1.415844335528023024e+00
1.086024578450986056e+01,1.925160155709505716e+00
1.088025150042869349e+01,1.221910776911709462e+00
1.090025721634752820e+01,1.660791209504465904e+00
1.092026293226636113e+01,1.556315343881325752e+00
1.094026864818519584e+01,7.106233206293571802e-01
1.096027436410403055e+01,4.010068716961718849e-01
1.098028008002286349e+01,1.112274087845034565e+00
1.100028579594169820e+01,1.211381865656161017e+00
1.102029151186053113e+01,1.495207482774788099e+00
1.104029722777936584e+01,1.772047496106896602e+00
1.106030294369819877e+01,7.546373404614974412e-01
1.108030865961703348e+01,5.731234528415509732e-01
1.110031437553586819e+01,8.449699791834057727e-01
1.112032009145470113e+01,2.163304476938353371e+00
1.114032580737353584e+01,1.000267534002582170e+00
1.116033152329236877e+01,1.860063841716024902e+00
1.118033723921120348e+01,1.904966525963160962e+00
1.120034295513003642e+01,1.916374066669567666e+00
1.122034867104887113e+01,2.264554025714381247e+00
1.124035438696770584e+01,1.829636618906737677e+00
1.126036010288653877e+01,1.504372034657728063e+00
1.128036581880537348e+01,2.265828322147634744e+00
1.130037153472420641e+01,2.113774190755218552e+00
1.132037725064304112e+01,1.862788256310095703e+00
1.134038296656187583e+01,1.051897339827743583e+00
1.136038868248070877e+01,2.305492907195095587e+00
1.138039439839954348e+01,1.309013991198373139e+00
1.140040011431837641e+01,1.369708315441161783e+00
1.142040583023721112e+01,2.275809154995968253e+00
1.144041154615604405e+01,6.593350192152271916e-01
1.146041726207487876e+01,1.043949384743695585e+00
1.148042297799371170e+01,2.381556509277708233e+00
1.150042869391254641e+01,1.283943778566858596e+00
1.152043440983138112e+01,8.777145253414491144e-01
1.154044012575021405e+01,1.690359508387711207e+00
1.156044584166904876e+01,1.229702999963003807e+00
1.158045155758788169e+01,1.908532369833101594e+00
1.160045727350671640e+01,6.618278224484231975e-01
1.162046298942555111e+01,1.663694233379371612e+00
1.164046870534438405e+01,1.975858220024670819e+00
1.166047442126321876e+01,2.065926394771438357e+00
1.168048013718205169e+01,1.625278272980370975e+00
1.170048585310088640e+01,6.270918105155353084e-01
1.172049156901971934e+01,1.039509209654596811e+00
1.174049728493855405e+01,1.250168433631595688e+00
1.176050300085738698e+01,2.193336796978616832e+00
1.178050871677622169e+01,1.384914055618060580e+00
1.180051443269505640e+01,1.473554368156954952e+00
1.182052014861388933e+01,1.515964761867483190e+00
1.184052586453272404e+01,1.336611270039292032e+00
1.186053158045155698e+01,2.261650521513590029e+00
1.188053729637039169e+01,1.119080603520504535e+00
1.190054301228922640e+01,2.364497572350726884e+00
1.192054872820805933e+01,7.489326231865722772e-01
1.194055444412689404e+01,2.244649041355411434e+00
1.196056016004572697e+01,7.726816677102184006e-01
1.198056587596456168e+01,2.485205416223363883e+00
1.200057159188339639e+01,1.518385115445195721e+00
1.202057730780222933e+01,2.432296247280280266e+00
1.204058302372106226e+01,2.134573153898851494e+00
1.206058873963989697e+01,1.397849342173954623e+00
1.208059445555873168e+01,2.309998749251394479e+00
