angle,intensity
1.000000000000000000e+01,8.751988665278833679e-01
1.002000571591883471e+01,1.088693974442936030e+00
1.004001143183766764e+01,1.310056225921796935e+00
1.006001714775650235e+01,1.059662132598333084e+00
1.008002286367533529e+01,7.118562611267940099e-01
1.010002857959417000e+01,6.196266087280165591e-01
1.012003429551300293e+01,1.234180994771827633e+00
1.014004001143183764e+01,5.440331372608627758e-01
1.016004572735067235e+01,7.439529484358294864e-01
1.018005144326950528e+01,7.965132254647406818e-01
1.020005715918833999e+01,1.072074969918960896e+00
1.022006287510717293e+01,9.133898907073307871e-01
1.024006859102600764e+01,1.059548483169748145e+00
1.026007430694484057e+01,1.291934242139156197e+00
1.028008002286367528e+01,1.705047441124309504e+00
1.030008573878250999e+01,1.091914087373891507e+00
1.032009145470134293e+01,1.056761509086057371e+00
1.034009717062017764e+01,6.465454335897440341e-01
1.036010288653901057e+01,9.210785675314432375e-01
1.038010860245784528e+01,7.109761968242311880e-01
1.040011431837667999e+01,4.925955893761069238e-01
1.042012003429551292e+01,8.857239589100767141e-01
1.044012575021434763e+01,9.747583842274741839e-01
1.046013146613318057e+01,1.089833244386198441e+00
1.048013718205201528e+01,7.070848209648026295e-01
1.050014289797084821e+01,1.533234919841238497e+00
1.052014861388968292e+01,7.450224261863600539e-01
1.054015432980851585e+01,3.982488165851141293e-01
1.056016004572735056e+01,1.672868199905134023e+00
1.058016576164618527e+01,1.139579297373646272e+00
1.060017147756501821e+01,3.262635261661830377e-01
1.062017719348385292e+01,1.371309117176759962e+00
1.064018290940268585e+01,1.755723509419838013e+00
1.066018862532152056e+01,5.366863121672207360e-01
1.068019434124035527e+01,1.861504506091175237e+00
1.070020005715918820e+01,1.877681918603012257e+00
1.072020577307802292e+01,7.673509108807715640e-01
1.074021148899685585e+01,5.974299172658360524e-01
1.076021720491569056e+01,8.203423082789313980e-01
1.078022292083452349e+01,6.764889902321573611e-01
1.080022863675335820e+01,1.469086939419209870e+00
1.082023435267219291e+01,8.070541990199338045e-01
1.084024006859102585e+01,7.570435820787423387e-01
1.086024578450986056e+01,1.198172685253048542e+00
1.088025150042869349e+01,7.509456149974398365e-01
1.090025721634752820e+01,1.592312310696344158e+00
1.092026293226636113e+01,1.114005852084153148e+00
1.094026864818519584e+01,1.533358262419607598e+00
1.096027436410403055e+01,1.730486163631735241e+00
1.098028008002286349e+01,1.455409553158535818e+00
1.100028579594169820e+01,1.638448824377497726e+00
1.102029151186053113e+01,1.427653500450582591e+00
1.104029722777936584e+01,1.835240473409867512e+00
1.106030294369819877e+01,1.876128315558474924e+00
1.108030865961703348e+01,1.470146463584395491e+00
1.110031437553586819e+01,1.919398749632423629e+00
1.112032009145470113e+01,1.632663914797001237e+00
1.114032580737353584e+01,1.494838127784942516e+00
1.116033152329236877e+01,1.492047542681781191e+00
1.118033723921120348e+01,1.200712970044137462e+00
1.120034295513003642e+01,5.202592533618848325e-01
1.122034867104887113e+01,8.904539333320812267e-01
1.124035438696770584e+01,1.108195700555371088e+00
1.126036010288653877e+01,1.647787105447788392e+00
1.128036581880537348e+01,1.480159581652579659e+00
1.130037153472420641e+01,8.625588131695487437e-01
1.132037725064304112e+01,9.803767379062985343e-01
1.134038296656187583e+01,1.111250495852811326e+00
1.136038868248070877e+01,1.926751873235077905e+00
1.138039439839954348e+01,1.486748663443492990e+00
1.140040011431837641e+01,2.002336015663109592e+00
1.142040583023721112e+01,2.174104024834639493e+00
1.144041154615604405e+01,2.081811059853177603e+00
1.146041726207487876e+01,2.302350729277112151e+00
1.148042297799371170e+01,2.023798696566814215e+00
1.150042869391254641e+01,1.403156649888487539e+00
1.152043440983138112e+01,1.829064811892103570e+00
1.154044012575021405e+01,2.177557857726181822e+00
1.156044584166904876e+01,1.409626031186172135e+00
1.158045155758788169e+01,1.359223361957443643e+00
1.160045727350671640e+01,2.034551593737946362e+00
1.162046298942555111e+01,1.482812956338708688e+00
1.164046870534438405e+01,1.583448134563900433e+00
1.166047442126321876e+01,1.984514870649592977e+00
1.168048013718205169e+01,1.525827167961189001e+00
1.170048585310088640e+01,1.769533140142167893e+00
1.172049156901971934e+01,1.788031730517616102e+00
1.174049728493855405e+01,1.723222104951174671e+00
1.176050300085738698e+01,1.351239585447834735e+00
1.178050871677622169e+01,1.747071765862589388e+00
1.180051443269505640e+01,1.012567042446829602e+00
1.182052014861388933e+01,1.429380695230300757e+00
1.184052586453272404e+01,1.256901847955519624e+00
1.186053158045155698e+01,1.494230215454476873e+00
1.188053729637039169e+01,1.824412632631282172e+00
1.190054301228922640e+01,1.964509689751936294e+00
1.192054872820805933e+01,2.008776592731675414e+00
1.194055444412689404e+01,1.261469096255717570e+00
1.196056016004572697e+01,1.635281702764551648e+00
1.198056587596456168e+01,1.323053950907712606e+00
1.200057159188339639e+01,1.954648493561491396e+00
1.202057730780222933e+01,2.002708524529475120e+00
1.204058302372106226e+01,2.042024285394820282e+00
1.206058873963989697e+01,1.327411774440645509e+00
1.208059445555873168e+01,1.525796109073996876e+00
1.210060017147756461e+01,1.612811175723998458e+00
1.212060588739639932e+01,1.728314182525936715e+00
1.214061160331523226e+01,2.489626428896796639e+00
1.216061731923406697e+01,9.643837094261966669e-01
1.218062303515290168e+01,1.730877082948184320e+00
1.220062875107173461e+01,9.528084469177250382e-01
1.222063446699056932e+01,1.805143800498819839e+00
1.224064018290940226e+01,1.926254838142073211e+00
1.226064589882823697e+01,1.803932693397376053e+00
1.228065161474707168e+01,2.125253434314942957e+00
1.230065733066590461e+01,1.425992589961223800e+00
1.232066304658473754e+01,2.310061623055164048e+00
1.234066876250357225e+01,2.146458750244727209e+00
1.236067447842240696e+01,1.828344998810150335e+00
1.238068019434123990e+01,1.514170056415157894e+00
1.240068591026007461e+01,9.619758520026704396e-01
1.242069162617890754e+01,1.633094701554591133e+00
1.244069734209774225e+01,2.207443920368758139e+00
1.246070305801657696e+01,1.942487814883946839e+00
1.248070877393540989e+01,1.803453801614149921e+00
1.250071448985424460e+01,1.520178142671897881e+00
1.252072020577307754e+01,1.252238175848002344e+00
1.254072592169191225e+01,1.667751395809117021e+00
1.256073163761074696e+01,1.344780741064472762e+00
1.258073735352957989e+01,1.136145130332553377e+00
1.260074306944841460e+01,2.226323521746556011e+00
1.262074878536724754e+01,1.822232618934285453e+00
1.264075450128608225e+01,2.038922968146059223e+00
1.266076021720491518e+01,2.128941060873479341e+00
1.268076593312374989e+01,1.862716634031010843e+00
1.270077164904258282e+01,1.279773034032065215e+00
1.272077736496141753e+01,1.351757887292138971e+00
1.274078308088025224e+01,2.047562094507101360e+00
1.276078879679908518e+01,1.453389440523411569e+00
1.278079451271791989e+01,1.489104040995670619e+00
1.280080022863675282e+01,1.751894333314386820e+00
1.282080594455558753e+01,2.473095022556641709e+00
1.284081166047442224e+01,1.972928701157520504e+00
1.286081737639325517e+01,1.454013764579230150e+00
1.288082309231208988e+01,1.390930457328761527e+00
1.290082880823092282e+01,1.627460907609897589e+00
1.292083452414975753e+01,1.707100465611325557e+00
1.294084024006859224e+01,2.778962891081606656e+00
1.296084595598742517e+01,1.576302323483945944e+00
1.298085167190625810e+01,2.341589104009483613e+00
1.300085738782509281e+01,2.029744219870440514e+00
1.302086310374392752e+01,2.327028422741141078e+00
1.304086881966276046e+01,2.006746439521712055e+00
1.306087453558159517e+01,1.895622620930084601e+00
1.308088025150042810e+01,1.497835845866947846e+00
1.310088596741926281e+01,2.207499351623077199e+00
1.312089168333809752e+01,1.544620088354465182e+00
1.314089739925693046e+01,1.803227746215306126e+00
1.316090311517576517e+01,2.382382758886113727e+00
1.318090883109459810e+01,2.329045493281451495e+00
1.320091454701343281e+01,2.153191904632133724e+00
1.322092026293226752e+01,1.203130791174937819e+00
1.324092597885110045e+01,2.033607212064188374e+00
1.326093169476993339e+01,2.175394369727740695e+00
1.328093741068876810e+01,2.366272922103907383e+00
1.330094312660760281e+01,2.444073931917623010e+00
1.332094884252643574e+01,2.090680145945037260e+00
1.334095455844527045e+01,1.732443209221711022e+00
1.336096027436410338e+01,1.899538013216145682e+00
1.338096599028293809e+01,1.286032842652464314e+00
1.340097170620177280e+01,2.058804330048922271e+00
1.342097742212060574e+01,2.084162471235179837e+00
1.344098313803944045e+01,2.330167554771191085e+00
1.346098885395827338e+01,2.142172299112113265e+00
1.348099456987710809e+01,1.581836035625442172e+00
1.350100028579594280e+01,1.774259340019188835e+00
1.352100600171477573e+01,1.559250418389468873e+00
1.354101171763361044e+01,2.293048388677124461e+00
1.356101743355244338e+01,1.684675049802708546e+00
1.358102314947127809e+01,2.127446780618299282e+00
1.360102886539011102e+01,1.990423940565409611e+00
1.362103458130894573e+01,2.088293986783120282e+00
1.364104029722777867e+01,2.295516225085802553e+00
1.366104601314661338e+01,2.157222477736586264e+00
1.368105172906544809e+01,2.584199654836522253e+00
1.370105744498428102e+01,2.396951592951515941e+00
1.372106316090311573e+01,2.989199343700957634e+00
1.374106887682194866e+01,1.569544267748410604e+00
1.376107459274078337e+01,1.696539704457888931e+00
1.378108030865961808e+01,2.265451979780669589e+00
1.380108602457845102e+01,1.566682636779454629e+00
1.382109174049728573e+01,1.558818063973206325e+00
1.384109745641611866e+01,2.707039394461384418e+00
1.386110317233495337e+01,1.873584835132905635e+00
1.388110888825378808e+01,1.945772539345637764e+00
1.390111460417262101e+01,1.532211839907327899e+00
1.392112032009145395e+01,2.242570191068185004e+00
1.394112603601028866e+01,2.767500432000903121e+00
1.396113175192912337e+01,1.946357617541539131e+00
