angle,intensity
1.000000000000000000e+01,1.094381099740777241e+00
1.002000571591883471e+01,1.166124339026280321e+00
1.004001143183766764e+01,1.054148914530266712e+00
1.006001714775650235e+01,6.242347441033430089e-01
1.008002286367533529e+01,1.062131403915098193e+00
1.010002857959417000e+01,7.303181010823645014e-01
1.012003429551300293e+01,3.555450973504103995e-01
1.014004001143183764e+01,7.584197226161444316e-01
1.016004572735067235e+01,1.263219199398053716e+00
1.018005144326950528e+01,1.054004817544787587e+00
1.020005715918833999e+01,3.569598750472451343e-01
1.022006287510717293e+01,1.255707471236704009e+00
1.024006859102600764e+01,1.370025234696761629e+00
1.026007430694484057e+01,4.007707263642040774e-01
1.028008002286367528e+01,1.404252077464716475e+00
1.030008573878250999e+01,1.723666554723305655e+00
1.032009145470134293e+01,5.101905945578888435e-01
1.034009717062017764e+01,3.356276185221495068e-01
1.036010288653901057e+01,5.329412660855956663e-01
1.038010860245784528e+01,6.821607982904435152e-01
1.040011431837667999e+01,9.492349835858858720e-01
1.042012003429551292e+01,1.398478087898060718e+00
1.044012575021434763e+01,9.402037824805429267e-01
1.046013146613318057e+01,9.033708343644220040e-01
1.048013718205201528e+01,3.722669272923258554e-01
1.050014289797084821e+01,1.658048366928774442e+00
1.052014861388968292e+01,1.332600727393277174e+00
1.054015432980851585e+01,1.775701607038394414e+00
1.056016004572735056e+01,1.160613575637961636e+00
1.058016576164618527e+01,7.661938403703385525e-01
1.060017147756501821e+01,1.235756242370184221e+00
1.062017719348385292e+01,1.528208484164788938e+00
1.064018290940268585e+01,1.281292625894679293e+00
1.066018862532152056e+01,1.624721399350164130e+00
1.068019434124035527e+01,9.918731311471000733e-01
1.070020005715918820e+01,1.323183511870474227e+00
1.072020577307802292e+01,1.117269055655605081e+00
1.074021148899685585e+01,1.487423674586906053e+00
1.076021720491569056e+01,1.591040668491401133e+00
1.078022292083452349e+01,1.406163184032247715e+00
1.080022863675335820e+01,9.059832941234141623e-01
1.082023435267219291e+01,8.500699584831274969e-01
1.084024006859102585e+01,1.306693527535067290e+00
1.086024578450986056e+01,8.995701240882800764e-01
1.088025150042869349e+01,1.927705168033990279e+00
1.090025721634752820e+01,1.437689492748979170e+00
1.092026293226636113e+01,9.048393078189188588e-01
1.094026864818519584e+01,1.415194310831249691e+00
1.096027436410403055e+01,1.670630957938203709e+00
1.098028008002286349e+01,9.195172905549351405e-01
1.100028579594169820e+01,1.235651069534041469e+00
1.102029151186053113e+01,1.526828212801549345e+00
1.104029722777936584e+01,1.896131254718637971e+00
1.106030294369819877e+01,1.567764270715630293e+00
1.108030865961703348e+01,1.594988039660948376e+00
1.110031437553586819e+01,1.489319821864101279e+00
1.112032009145470113e+01,1.651684483389801894e+00
1.114032580737353584e+01,1.616526830371315171e+00
1.116033152329236877e+01,1.984812648307637595e+00
1.118033723921120348e+01,8.914153571951225485e-01
1.120034295513003642e+01,1.342513033153180269e+00
1.122034867104887113e+01,1.019979131883143042e+00
1.124035438696770584e+01,1.083704583112991227e+00
1.126036010288653877e+01,1.623124923107709172e+00
1.128036581880537348e+01,7.449073235829755113e-01
1.130037153472420641e+01,1.428855725233617147e+00
1.132037725064304112e+01,1.639737462307188753e+00
1.134038296656187583e+01,8.746528447093988579e-01
1.136038868248070877e+01,1.000715769246407483e+00
1.138039439839954348e+01,1.648034480532940549e+00
1.140040011431837641e+01,1.526462705638023998e+00
1.142040583023721112e+01,1.280446265838166120e+00
1.144041154615604405e+01,9.306671428344364116e-01
1.146041726207487876e+01,1.771614687911491348e+00
1.148042297799371170e+01,1.529778714575660503e+00
1.150042869391254641e+01,1.739734728562238875e+00
1.152043440983138112e+01,1.649905946796869749e+00
1.154044012575021405e+01,8.287904474993808002e-01
1.156044584166904876e+01,1.250290122930203252e+00
1.158045155758788169e+01,1.628797279086215077e+00
1.160045727350671640e+01,1.878467870800435202e+00
1.162046298942555111e+01,1.843429226644878405e+00
1.164046870534438405e+01,1.401460919280705930e+00
1.166047442126321876e+01,1.546587425745720168e+00
1.168048013718205169e+01,1.518576574441396598e+00
