angle,intensity
1.000000000000000000e+01,3.304946206750748239e+00
1.002000571591883471e+01,3.755203481205968252e+00
1.004001143183766764e+01,2.880921598963293029e+00
1.006001714775650235e+01,3.897734635382728019e+00
1.008002286367533529e+01,3.483685074166052775e+00
1.010002857959417000e+01,3.147630966304297839e+00
1.012003429551300293e+01,3.669103194275220137e+00
1.014004001143183764e+01,3.303964763253517845e+00
1.016004572735067235e+01,3.659895856138168924e+00
1.018005144326950528e+01,3.398718602861084292e+00
1.020005715918833999e+01,3.081147349184037765e+00
1.022006287510717293e+01,3.703968533503362526e+00
1.024006859102600764e+01,3.069017333442976891e+00
1.026007430694484057e+01,3.578564818074374543e+00
1.028008002286367528e+01,3.664763108432718575e+00
1.030008573878250999e+01,2.950399325454851507e+00
1.032009145470134293e+01,2.716569698189712057e+00
1.034009717062017764e+01,3.964369616518588657e+00
1.036010288653901057e+01,3.403548688089907071e+00
1.038010860245784528e+01,3.406363837612959689e+00
1.040011431837667999e+01,3.358414089593154017e+00
1.042012003429551292e+01,3.602148957599475843e+00
1.044012575021434763e+01,2.762576657985284623e+00
1.046013146613318057e+01,3.464925657619752464e+00
1.048013718205201528e+01,4.143366471583746602e+00
1.050014289797084821e+01,2.935273357384208914e+00
1.052014861388968292e+01,3.760665255954871444e+00
1.054015432980851585e+01,3.916013436528410718e+00
1.056016004572735056e+01,3.075495144143090442e+00
1.058016576164618527e+01,2.616127580636413263e+00
1.060017147756501821e+01,2.819167501439889367e+00
1.062017719348385292e+01,2.879004692589139047e+00
1.064018290940268585e+01,3.941413581769086960e+00
1.066018862532152056e+01,3.098548100387422455e+00
1.068019434124035527e+01,3.266189959129235376e+00
1.070020005715918820e+01,3.975809039040532067e+00
1.072020577307802292e+01,3.292072257199579077e+00
1.074021148899685585e+01,3.844198878189697854e+00
1.076021720491569056e+01,2.997382559305174610e+00
1.078022292083452349e+01,3.286048639409404171e+00
1.080022863675335820e+01,3.389125613860272779e+00
1.082023435267219291e+01,2.945648761073789146e+00
1.084024006859102585e+01,3.471690326038280094e+00
1.086024578450986056e+01,3.336666325430044822e+00
1.088025150042869349e+01,3.407032185773424704e+00
1.090025721634752820e+01,4.044610536604118067e+00
1.092026293226636113e+01,3.494742358616874878e+00
1.094026864818519584e+01,4.111660522108633309e+00
