angle,intensity
1.000000000000000000e+01,2.987761027603588637e+00
1.002000571591883471e+01,3.274371838762959896e+00
1.004001143183766764e+01,3.027966767122475922e+00
1.006001714775650235e+01,3.469826511625589305e+00
1.008002286367533529e+01,3.494786486584478880e+00
1.010002857959417000e+01,2.621484742291135372e+00
1.012003429551300293e+01,3.084219363594714380e+00
1.014004001143183764e+01,4.161670294111091017e+00
1.016004572735067235e+01,4.055359840048779141e+00
1.018005144326950528e+01,4.092696103206528768e+00
1.020005715918833999e+01,3.777873276591039442e+00
1.022006287510717293e+01,2.760683845512648560e+00
1.024006859102600764e+01,2.795183560295598113e+00
1.026007430694484057e+01,4.016847870015495481e+00
1.028008002286367528e+01,3.150637958225745994e+00
1.030008573878250999e+01,4.086365488243887789e+00
1.032009145470134293e+01,3.390561080597422006e+00
1.034009717062017764e+01,3.532521054477987921e+00
1.036010288653901057e+01,3.012224227007116450e+00
1.038010860245784528e+01,3.856486816904356463e+00
1.040011431837667999e+01,3.368409408876550160e+00
1.042012003429551292e+01,3.853593141162571900e+00
1.044012575021434763e+01,3.228827541958400271e+00
1.046013146613318057e+01,2.696288721850092607e+00
1.048013718205201528e+01,3.867632439872440653e+00
1.050014289797084821e+01,3.232193496647263409e+00
1.052014861388968292e+01,4.085942258673173733e+00
1.054015432980851585e+01,4.310647191550503798e+00
1.056016004572735056e+01,3.451330784988799749e+00
1.058016576164618527e+01,3.395593107692103541e+00
1.060017147756501821e+01,3.632875390567003926e+00
1.062017719348385292e+01,3.144842242603263394e+00
1.064018290940268585e+01,3.484938197460407672e+00
1.066018862532152056e+01,3.116789516064444321e+00
1.068019434124035527e+01,3.807241135904572360e+00
1.070020005715918820e+01,3.001933249186280683e+00
1.072020577307802292e+01,3.000508253922403501e+00
1.074021148899685585e+01,3.561148173340629164e+00
1.076021720491569056e+01,2.936217172360040983e+00
1.078022292083452349e+01,3.574233021653626441e+00
1.080022863675335820e+01,4.196546839418046737e+00
1.082023435267219291e+01,3.042286876769783266e+00
1.084024006859102585e+01,2.775746539842750771e+00
1.086024578450986056e+01,3.491489241250435249e+00
1.088025150042869349e+01,3.593355668231311473e+00
1.090025721634752820e+01,3.675670795825577208e+00
1.092026293226636113e+01,2.835846456165380225e+00
1.094026864818519584e+01,3.713255752287238920e+00
1.096027436410403055e+01,2.839872143489839740e+00
1.098028008002286349e+01,2.758164590042520015e+00
1.100028579594169820e+01,2.905215897679018333e+00
1.102029151186053113e+01,3.768865699455675511e+00
1.104029722777936584e+01,4.066275658364002510e+00
1.106030294369819877e+01,3.281784686628704151e+00
1.108030865961703348e+01,3.213966275371884507e+00
1.110031437553586819e+01,4.069635719166655008e+00
1.112032009145470113e+01,3.209209894999574875e+00
1.114032580737353584e+01,3.368787559206847249e+00
1.116033152329236877e+01,3.624747965629373514e+00
1.118033723921120348e+01,2.859478648651090360e+00
1.120034295513003642e+01,3.742165346532492887e+00
1.122034867104887113e+01,3.279083156652827569e+00
1.124035438696770584e+01,3.654145912179019628e+00
1.126036010288653877e+01,4.104793152757737040e+00
1.128036581880537348e+01,3.320251313765331336e+00
1.130037153472420641e+01,3.856423315319129408e+00
1.132037725064304112e+01,3.806158905002591908e+00
1.134038296656187583e+01,3.732467349363207454e+00
1.136038868248070877e+01,3.698664091775688334e+00
1.138039439839954348e+01,3.102563128518668556e+00
1.140040011431837641e+01,3.644872660834927114e+00
1.142040583023721112e+01,3.799276520778529509e+00
1.144041154615604405e+01,2.772065482737340325e+00
1.146041726207487876e+01,3.476603945881751478e+00
1.148042297799371170e+01,3.916997499164502017e+00
1.150042869391254641e+01,3.955973567433649585e+00
1.152043440983138112e+01,3.784813533033453137e+00
1.154044012575021405e+01,3.148094293656732656e+00
1.156044584166904876e+01,3.109309006007766385e+00
1.158045155758788169e+01,3.477932052139701913e+00
1.160045727350671640e+01,3.097312371142590059e+00
1.162046298942555111e+01,4.160833514409872258e+00
1.164046870534438405e+01,3.370478480688944956e+00
1.166047442126321876e+01,2.837428593651165620e+00
1.168048013718205169e+01,2.952713474128348281e+00
1.170048585310088640e+01,3.179943501894164193e+00
1.172049156901971934e+01,3.575701912704322361e+00
1.174049728493855405e+01,2.910386471728293234e+00
1.176050300085738698e+01,3.887222217449028960e+00
1.178050871677622169e+01,3.117279039477729885e+00
1.180051443269505640e+01,3.822986962315538584e+00
1.182052014861388933e+01,3.220475826429164634e+00
1.184052586453272404e+01,3.782814149859746511e+00
1.186053158045155698e+01,2.721482347417931269e+00
1.188053729637039169e+01,3.959697938826610919e+00
1.190054301228922640e+01,3.435241885401943307e+00
1.192054872820805933e+01,2.755298989833289802e+00
1.194055444412689404e+01,2.821544539471837254e+00
1.196056016004572697e+01,3.451191373896586256e+00
1.198056587596456168e+01,4.013005646542065818e+00
1.200057159188339639e+01,3.264919564933779217e+00
1.202057730780222933e+01,3.063920725718951132e+00
1.204058302372106226e+01,2.866986463797532636e+00
1.206058873963989697e+01,4.025824714915472669e+00
1.208059445555873168e+01,3.111866766456569788e+00
1.210060017147756461e+01,3.024402526725806339e+00
1.212060588739639932e+01,3.323851451140310331e+00
