angle,intensity
1.000000000000000000e+01,5.754917560355466755e+00
1.002000571591883471e+01,5.920159577257484429e+00
1.004001143183766764e+01,5.779123485660241144e+00
1.006001714775650235e+01,6.088387560490454931e+00
1.008002286367533529e+01,6.314623350321520334e+00
1.010002857959417000e+01,6.090124268332468560e+00
1.012003429551300293e+01,6.600569160607491881e+00
1.014004001143183764e+01,6.347745531531987950e+00
1.016004572735067235e+01,5.828616241069381587e+00
1.018005144326950528e+01,6.103847553693352523e+00
1.020005715918833999e+01,6.132922279885368866e+00
1.022006287510717293e+01,6.380924822364004712e+00
1.024006859102600764e+01,6.043474030479059067e+00
1.026007430694484057e+01,5.798424205230753081e+00
1.028008002286367528e+01,5.688053382606623742e+00
1.030008573878250999e+01,5.670848976765480387e+00
1.032009145470134293e+01,5.758890075488412919e+00
1.034009717062017764e+01,6.023816983750771570e+00
1.036010288653901057e+01,5.602314016936958296e+00
1.038010860245784528e+01,5.081919570678905984e+00
1.040011431837667999e+01,5.150168055637870168e+00
1.042012003429551292e+01,5.693159938612819104e+00
1.044012575021434763e+01,6.042174789053035511e+00
1.046013146613318057e+01,5.308011735138151721e+00
1.048013718205201528e+01,5.954740416922235546e+00
1.050014289797084821e+01,5.960192964531746185e+00
1.052014861388968292e+01,6.122712815176958756e+00
1.054015432980851585e+01,6.429703320296914271e+00
1.056016004572735056e+01,6.285404963558695712e+00
1.058016576164618527e+01,6.259561964762656139e+00
1.060017147756501821e+01,6.536727018746254281e+00
1.062017719348385292e+01,6.494736329611637160e+00
1.064018290940268585e+01,6.284943293596158220e+00
1.066018862532152056e+01,5.372375483581761202e+00
1.068019434124035527e+01,6.057464507996101588e+00
1.070020005715918820e+01,5.971142538336225769e+00
1.072020577307802292e+01,5.316792216765086287e+00
1.074021148899685585e+01,6.136976310116910582e+00
1.076021720491569056e+01,5.346016584999315313e+00
1.078022292083452349e+01,5.469391261580684116e+00
1.080022863675335820e+01,6.220226308970460138e+00
1.082023435267219291e+01,5.590435386862457889e+00
1.084024006859102585e+01,5.722499739068316771e+00
1.086024578450986056e+01,6.184397907399800332e+00
1.088025150042869349e+01,5.261625736518344532e+00
1.090025721634752820e+01,6.097522036749515983e+00
1.092026293226636113e+01,5.261488562243511247e+00
1.094026864818519584e+01,5.758992745831508664e+00
1.096027436410403055e+01,5.377825193935958481e+00
1.098028008002286349e+01,5.495387834723295839e+00
1.100028579594169820e+01,5.717756864165353115e+00
1.102029151186053113e+01,4.919184012480915413e+00
1.104029722777936584e+01,5.302144766850677371e+00
1.106030294369819877e+01,5.497165339972313269e+00
1.108030865961703348e+01,6.244482739131843374e+00
1.110031437553586819e+01,5.548744285368755413e+00
1.112032009145470113e+01,5.758320735830941395e+00
1.114032580737353584e+01,5.332166371221809698e+00
1.116033152329236877e+01,5.398429278248055851e+00
1.118033723921120348e+01,6.330265056639159837e+00
1.120034295513003642e+01,5.721998232784062388e+00
1.122034867104887113e+01,5.584154507581089888e+00
1.124035438696770584e+01,5.035971431223369876e+00
1.126036010288653877e+01,5.408488008002894532e+00
1.128036581880537348e+01,5.345211524229207534e+00
1.130037153472420641e+01,6.368126307366004824e+00
1.132037725064304112e+01,5.097518816866037028e+00
1.134038296656187583e+01,5.584182880242796188e+00
1.136038868248070877e+01,5.364898314615045294e+00
1.138039439839954348e+01,4.976709643447145837e+00
1.140040011431837641e+01,6.060079671169016358e+00
1.142040583023721112e+01,5.572379499697263761e+00
1.144041154615604405e+01,5.586492568370099221e+00
1.146041726207487876e+01,4.748663999689293647e+00
1.148042297799371170e+01,5.255028394539124292e+00
1.150042869391254641e+01,5.097576225448090526e+00
1.152043440983138112e+01,5.783823723727936184e+00
1.154044012575021405e+01,5.446353863543329510e+00
1.156044584166904876e+01,5.354934189495866192e+00
1.158045155758788169e+01,5.209019954520245577e+00
1.160045727350671640e+01,5.171953263934256029e+00
1.162046298942555111e+01,5.720404468509739715e+00
1.164046870534438405e+01,4.863870188421577367e+00
1.166047442126321876e+01,4.941426753329244193e+00
1.168048013718205169e+01,5.481867430108557926e+00
