angle,intensity
1.000000000000000000e+01,1.415150255919628730e+00
1.002000571591883471e+01,1.684562543382696065e+00
1.004001143183766764e+01,1.285519268030463902e+00
1.006001714775650235e+01,1.643140130564649581e+00
1.008002286367533529e+01,1.285136040741653662e+00
1.010002857959417000e+01,4.630670849772887676e-01
1.012003429551300293e+01,4.474977866798077741e-01
1.014004001143183764e+01,1.399526331924063172e+00
1.016004572735067235e+01,1.175576855940287491e+00
1.018005144326950528e+01,1.272761252404297938e+00
1.020005715918833999e+01,1.330496251513306749e+00
1.022006287510717293e+01,1.450906146925414308e+00
1.024006859102600764e+01,5.735491265223631174e-01
1.026007430694484057e+01,1.309486643304783593e+00
1.028008002286367528e+01,1.153086704399762352e+00
1.030008573878250999e+01,7.129158528081791513e-01
1.032009145470134293e+01,2.897709897919125699e-01
1.034009717062017764e+01,3.560965157445167284e-01
1.036010288653901057e+01,1.148649384165125298e+00
1.038010860245784528e+01,1.183511662162316957e+00
1.040011431837667999e+01,1.032032300890083132e+00
1.042012003429551292e+01,1.747316045384085248e+00
1.044012575021434763e+01,9.074127906997345727e-01
1.046013146613318057e+01,2.389408723505305754e-01
1.048013718205201528e+01,1.225592519877487740e+00
1.050014289797084821e+01,1.174564318253051631e+00
1.052014861388968292e+01,1.742877177400830035e+00
1.054015432980851585e+01,5.167261533572735654e-01
1.056016004572735056e+01,1.101492486184240782e+00
1.058016576164618527e+01,1.169532037320420548e+00
1.060017147756501821e+01,5.263342314729274607e-01
1.062017719348385292e+01,1.206348668501366905e+00
1.064018290940268585e+01,9.348198884003527942e-01
1.066018862532152056e+01,1.214459227880693604e+00
1.068019434124035527e+01,1.549202613511097670e+00
1.070020005715918820e+01,1.396968489289631687e+00
1.072020577307802292e+01,1.096056666089965770e+00
1.074021148899685585e+01,2.009869621235099935e+00
1.076021720491569056e+01,1.599282281883140033e+00
1.078022292083452349e+01,1.715679163232975979e+00
1.080022863675335820e+01,1.022592414565545837e+00
1.082023435267219291e+01,1.663470702036715654e+00
1.084024006859102585e+01,8.772326070832190403e-01
1.086024578450986056e+01,8.768290303677792608e-01
1.088025150042869349e+01,1.294373707825968278e+00
1.090025721634752820e+01,1.506275426848504129e+00
1.092026293226636113e+01,1.312658418110044911e+00
1.094026864818519584e+01,1.746225192026773509e+00
1.096027436410403055e+01,1.494156241064262591e+00
1.098028008002286349e+01,2.046422140692642166e+00
1.100028579594169820e+01,1.330933801522888427e+00
1.102029151186053113e+01,1.219675181082297444e+00
1.104029722777936584e+01,1.379732934784240417e+00
1.106030294369819877e+01,6.746596744750521513e-01
1.108030865961703348e+01,1.251142165450419785e+00
1.110031437553586819e+01,1.257044525151231884e+00
1.112032009145470113e+01,1.736729958497070125e+00
1.114032580737353584e+01,1.176791096315711771e+00
1.116033152329236877e+01,1.030323141317206259e+00
1.118033723921120348e+01,1.361734187716551414e+00
1.120034295513003642e+01,1.501376813285258960e+00
1.122034867104887113e+01,1.078074182045261287e+00
1.124035438696770584e+01,1.679645328605879895e+00
1.126036010288653877e+01,1.169901987234005958e+00
1.128036581880537348e+01,1.442288539592779806e+00
1.130037153472420641e+01,1.590642070099494543e+00
1.132037725064304112e+01,1.381094493572339044e+00
1.134038296656187583e+01,7.836161584006681169e-01
1.136038868248070877e+01,1.982831480443698169e+00
1.138039439839954348e+01,2.061355901330183205e+00
1.140040011431837641e+01,1.300364899153415355e+00
1.142040583023721112e+01,1.080401186800923119e+00
1.144041154615604405e+01,1.445756006605579458e+00
1.146041726207487876e+01,2.117803707293131943e+00
1.148042297799371170e+01,1.370856276285457698e+00
1.150042869391254641e+01,1.621431450806793073e+00
1.152043440983138112e+01,8.269340646582029608e-01
1.154044012575021405e+01,1.666450181285010101e+00
1.156044584166904876e+01,1.286311933612874103e+00
1.158045155758788169e+01,1.502249446654080778e+00
1.160045727350671640e+01,1.488304318837396778e+00
1.162046298942555111e+01,1.219106989284522546e+00
1.164046870534438405e+01,1.916652532458904989e+00
1.166047442126321876e+01,1.025725424926508644e+00
1.168048013718205169e+01,1.227985117804616388e+00
1.170048585310088640e+01,1.677044064002989554e+00
1.172049156901971934e+01,1.458241937956163747e+00
1.174049728493855405e+01,1.414499300116622615e+00
1.176050300085738698e+01,2.070419702751506108e+00
1.178050871677622169e+01,1.326632656962367651e+00
1.180051443269505640e+01,8.769037021522733122e-01
1.182052014861388933e+01,1.119317035163309049e+00
1.184052586453272404e+01,1.709509125740037438e+00
1.186053158045155698e+01,2.147589786443531157e+00
1.188053729637039169e+01,1.467878120685132348e+00
1.190054301228922640e+01,1.728072793716878053e+00
1.192054872820805933e+01,1.848784094744737150e+00
1.194055444412689404e+01,1.641205681591606069e+00
1.196056016004572697e+01,1.170944018959957367e+00
1.198056587596456168e+01,1.337552713741778199e+00
1.200057159188339639e+01,2.215253944532397767e+00
1.202057730780222933e+01,1.156695585989282904e+00
1.204058302372106226e+01,1.593695103916524136e+00
1.206058873963989697e+01,2.345994524224459088e+00
1.208059445555873168e+01,2.382598175177912392e+00
1.210060017147756461e+01,1.575039861731131641e+00
1.212060588739639932e+01,9.366110806536955824e-01
1.214061160331523226e+01,2.090535322040936173e+00
1.216061731923406697e+01,1.988761079071058813e+00
1.218062303515290168e+01,1.349504965716582738e+00
1.220062875107173461e+01,2.049298474096348244e+00
1.222063446699056932e+01,1.627466032733686507e+00
1.224064018290940226e+01,1.168282983405344755e+00
1.226064589882823697e+01,1.752637125387997763e+00
1.228065161474707168e+01,1.183152500564184972e+00
1.230065733066590461e+01,2.362250771975171748e+00
1.232066304658473754e+01,2.331823576772950268e+00
1.234066876250357225e+01,1.904478045839311129e+00
1.236067447842240696e+01,1.088261917394878875e+00
1.238068019434123990e+01,1.022947229444455708e+00
1.240068591026007461e+01,1.697352972313377562e+00
1.242069162617890754e+01,2.041165138686646507e+00
1.244069734209774225e+01,1.692718273892805270e+00
1.246070305801657696e+01,1.463691622741114085e+00
1.248070877393540989e+01,1.787705746658970085e+00
1.250071448985424460e+01,1.731791844039284101e+00
1.252072020577307754e+01,2.593015296463769381e+00
1.254072592169191225e+01,1.658498591498632546e+00
1.256073163761074696e+01,2.067204158160689254e+00
1.258073735352957989e+01,1.717522994325781927e+00
1.260074306944841460e+01,1.748128239063795553e+00
1.262074878536724754e+01,2.401344606531309100e+00
1.264075450128608225e+01,1.755532881245709609e+00
1.266076021720491518e+01,1.426211488970593910e+00
1.268076593312374989e+01,1.704685623134194472e+00
1.270077164904258282e+01,1.832559941431596506e+00
1.272077736496141753e+01,1.640042946123371204e+00
1.274078308088025224e+01,1.956062120373277535e+00
1.276078879679908518e+01,1.679952545717163792e+00
1.278079451271791989e+01,2.194665409984195126e+00
1.280080022863675282e+01,1.890097079484429621e+00
1.282080594455558753e+01,1.560171547725947683e+00
1.284081166047442224e+01,1.540453689687857342e+00
1.286081737639325517e+01,2.085481331299066987e+00
1.288082309231208988e+01,2.193031562765148657e+00
1.290082880823092282e+01,2.440474814383509106e+00
1.292083452414975753e+01,1.295986097444995711e+00
1.294084024006859224e+01,1.304041419399480928e+00
1.296084595598742517e+01,1.474398253171807838e+00
1.298085167190625810e+01,1.842469214745827033e+00
1.300085738782509281e+01,1.622234463952704431e+00
1.302086310374392752e+01,2.023045209026593128e+00
1.304086881966276046e+01,1.314845453665872466e+00
1.306087453558159517e+01,2.450993928455170945e+00
1.308088025150042810e+01,2.031095227472817122e+00
1.310088596741926281e+01,2.150991394990201311e+00
1.312089168333809752e+01,1.990348129111168429e+00
1.314089739925693046e+01,1.798325290573283830e+00
1.316090311517576517e+01,1.127784543452735821e+00
1.318090883109459810e+01,1.336898285014838539e+00
1.320091454701343281e+01,2.684169618071305052e+00
1.322092026293226752e+01,2.484136179535183508e+00
1.324092597885110045e+01,2.007052300148701729e+00
1.326093169476993339e+01,1.738850389916475780e+00
1.328093741068876810e+01,2.519370347358729223e+00
1.330094312660760281e+01,1.742015394175868481e+00
1.332094884252643574e+01,2.081133250485278197e+00
1.334095455844527045e+01,2.566385916575178339e+00
1.336096027436410338e+01,1.958152253620011107e+00
1.338096599028293809e+01,1.798303977272139420e+00
1.340097170620177280e+01,1.952146137800038872e+00
1.342097742212060574e+01,1.919335870018434864e+00
1.344098313803944045e+01,1.283776215092669037e+00
1.346098885395827338e+01,2.368721479241720829e+00
1.348099456987710809e+01,1.864136109303571764e+00
1.350100028579594280e+01,1.619233439200437719e+00
1.352100600171477573e+01,1.895430537970658191e+00
1.354101171763361044e+01,1.720691827096761273e+00
1.356101743355244338e+01,2.083075786124479745e+00
1.358102314947127809e+01,1.565686821435313014e+00
1.360102886539011102e+01,1.962844997760149646e+00
