angle,intensity
1.000000000000000000e+01,2.853224898627932382e-01
1.002000571591883471e+01,4.190210433309244920e-01
1.004001143183766764e+01,1.448931482340119814e+00
1.006001714775650235e+01,1.469984767614261223e+00
1.008002286367533529e+01,9.021130639485959168e-01
1.010002857959417000e+01,1.378757001189012676e+00
1.012003429551300293e+01,3.618354290874154500e-01
1.014004001143183764e+01,1.867192918749136066e+00
1.016004572735067235e+01,1.666719007598153501e+00
1.018005144326950528e+01,5.957981154026110726e-01
1.020005715918833999e+01,7.161606907220878782e-01
1.022006287510717293e+01,1.375300286563877927e+00
1.024006859102600764e+01,8.341032517072133334e-01
1.026007430694484057e+01,9.612522231171124476e-01
1.028008002286367528e+01,6.290582312587293945e-01
1.030008573878250999e+01,1.498134727305358904e+00
1.032009145470134293e+01,6.831319484277873499e-01
1.034009717062017764e+01,1.142012032753391138e+00
1.036010288653901057e+01,1.264909605102595203e+00
1.038010860245784528e+01,9.470820743238059780e-01
1.040011431837667999e+01,4.833935617833247100e-01
1.042012003429551292e+01,2.014419493678031525e+00
1.044012575021434763e+01,2.000704308954453836e+00
1.046013146613318057e+01,1.953206173278124069e+00
1.048013718205201528e+01,5.269528229246509543e-01
1.050014289797084821e+01,6.736739644659248683e-01
1.052014861388968292e+01,7.472663982105185454e-01
1.054015432980851585e+01,1.631978036968326773e+00
1.056016004572735056e+01,1.669105715675991419e+00
1.058016576164618527e+01,8.186339967363041037e-01
1.060017147756501821e+01,9.420241029573159786e-01
1.062017719348385292e+01,1.159517856083153164e+00
1.064018290940268585e+01,1.402754604475024980e+00
1.066018862532152056e+01,2.943925286313554546e-01
1.068019434124035527e+01,8.235047767426186827e-01
1.070020005715918820e+01,5.164022077705142655e-01
1.072020577307802292e+01,1.742167199117888865e+00
1.074021148899685585e+01,9.157234995990544135e-01
1.076021720491569056e+01,1.788265362827853089e+00
1.078022292083452349e+01,1.853256678460480700e+00
1.080022863675335820e+01,1.784184033305747041e+00
1.082023435267219291e+01,1.873956639332249763e+00
1.084024006859102585e+01,5.966672505083839839e-01
1.086024578450986056e+01,3.846639052014776405e-01
1.088025150042869349e+01,1.203487044669004691e+00
1.090025721634752820e+01,4.167872573180931850e-01
1.092026293226636113e+01,3.979039555285479035e-01
1.094026864818519584e+01,6.349656079760466199e-01
1.096027436410403055e+01,7.514997639192805279e-01
1.098028008002286349e+01,2.021433723648401237e+00
1.100028579594169820e+01,1.248279031195615563e+00
1.102029151186053113e+01,1.966234411530389359e+00
1.104029722777936584e+01,1.437854615380483869e+00
1.106030294369819877e+01,6.835605657807960478e-01
1.108030865961703348e+01,1.934894143479087836e+00
1.110031437553586819e+01,5.369219822669513142e-01
1.112032009145470113e+01,5.720386910334214203e-01
1.114032580737353584e+01,2.145776180249719278e+00
1.116033152329236877e+01,1.642025756641866119e+00
1.118033723921120348e+01,6.889791666140485660e-01
1.120034295513003642e+01,1.858663797833461251e+00
1.122034867104887113e+01,1.789308018714186321e+00
1.124035438696770584e+01,1.397467199774922619e+00
1.126036010288653877e+01,8.614148223235132962e-01
1.128036581880537348e+01,1.410043980592220692e+00
1.130037153472420641e+01,7.033746217753420460e-01
1.132037725064304112e+01,1.416015685610796604e+00
1.134038296656187583e+01,8.994764118560842903e-01
1.136038868248070877e+01,1.300406159371901404e+00
1.138039439839954348e+01,8.769612622374045596e-01
1.140040011431837641e+01,1.208003586922588246e+00
1.142040583023721112e+01,1.903791364543880427e+00
1.144041154615604405e+01,1.329989916040112075e+00
1.146041726207487876e+01,1.399347968465810776e+00
1.148042297799371170e+01,2.363441429217580048e+00
1.150042869391254641e+01,1.895221832382472993e+00
1.152043440983138112e+01,1.227558729066173138e+00
1.154044012575021405e+01,1.277823073019878297e+00
1.156044584166904876e+01,2.052512598018835899e+00
1.158045155758788169e+01,2.120149493591599654e+00
1.160045727350671640e+01,1.606865095484659722e+00
1.162046298942555111e+01,1.999248516659472230e+00
1.164046870534438405e+01,2.120583966713189827e+00
1.166047442126321876e+01,1.414543084372363646e+00
1.168048013718205169e+01,1.511613219495907323e+00
1.170048585310088640e+01,1.763926556899961584e+00
1.172049156901971934e+01,7.149112894727512879e-01
1.174049728493855405e+01,7.513792154342908702e-01
1.176050300085738698e+01,1.086820810784659086e+00
1.178050871677622169e+01,1.880715707173941320e+00
1.180051443269505640e+01,1.274804552429682492e+00
1.182052014861388933e+01,1.047091880860607782e+00
1.184052586453272404e+01,1.459841549917591630e+00
1.186053158045155698e+01,1.452570172081790068e+00
1.188053729637039169e+01,1.777568454016848376e+00
1.190054301228922640e+01,2.046361557140971232e+00
1.192054872820805933e+01,2.225905674082325980e+00
1.194055444412689404e+01,2.523228354810814977e+00
1.196056016004572697e+01,2.328277015901601743e+00
1.198056587596456168e+01,2.424261485310943876e+00
1.200057159188339639e+01,2.297904173420374008e+00
1.202057730780222933e+01,1.383250298796720124e+00
1.204058302372106226e+01,1.481161398666829720e+00
1.206058873963989697e+01,2.323749921407153973e+00
1.208059445555873168e+01,1.043161894822725477e+00
1.210060017147756461e+01,1.740482300119206682e+00
1.212060588739639932e+01,1.850381245834911148e+00
1.214061160331523226e+01,1.733101973835628806e+00
1.216061731923406697e+01,1.873426282670286103e+00
1.218062303515290168e+01,1.779654250403010840e+00
1.220062875107173461e+01,2.457366627827299865e+00
1.222063446699056932e+01,2.563706793719649379e+00
1.224064018290940226e+01,1.284519751495805107e+00
1.226064589882823697e+01,2.235255608922299686e+00
1.228065161474707168e+01,1.895032489014913502e+00
1.230065733066590461e+01,1.882818527204632275e+00
1.232066304658473754e+01,8.749286400578909495e-01
1.234066876250357225e+01,1.036078270910079535e+00
1.236067447842240696e+01,1.919330782749090636e+00
1.238068019434123990e+01,1.405682382862725177e+00
1.240068591026007461e+01,1.755206313518658412e+00
1.242069162617890754e+01,1.945124591872607223e+00
1.244069734209774225e+01,2.466516944732903838e+00
1.246070305801657696e+01,1.961915486271911702e+00
1.248070877393540989e+01,2.299580245936875489e+00
1.250071448985424460e+01,1.471167191224569182e+00
1.252072020577307754e+01,1.799441512136377819e+00
1.254072592169191225e+01,2.690161335894267758e+00
1.256073163761074696e+01,2.681009544384826082e+00
1.258073735352957989e+01,1.217751262811484381e+00
1.260074306944841460e+01,1.788627181809662847e+00
1.262074878536724754e+01,1.051549276786337250e+00
1.264075450128608225e+01,2.405127764781394895e+00
1.266076021720491518e+01,2.694076698121565361e+00
1.268076593312374989e+01,1.249471137977773649e+00
1.270077164904258282e+01,1.302495483013945243e+00
1.272077736496141753e+01,1.202777057342943490e+00
1.274078308088025224e+01,1.213261113365120547e+00
1.276078879679908518e+01,2.405101898102005809e+00
1.278079451271791989e+01,1.262593557729000615e+00
1.280080022863675282e+01,2.194438269236290928e+00
1.282080594455558753e+01,1.528181099198301363e+00
1.284081166047442224e+01,2.389145916948685944e+00
1.286081737639325517e+01,1.825628491634547101e+00
1.288082309231208988e+01,2.072155689514926458e+00
1.290082880823092282e+01,2.352028661666263343e+00
1.292083452414975753e+01,1.124646217326445097e+00
