angle,intensity
1.000000000000000000e+01,7.698884473657874317e-01
1.002000571591883471e+01,1.184386715476660079e+00
1.004001143183766764e+01,5.053435423440792995e-01
1.006001714775650235e+01,1.016907687180433895e+00
1.008002286367533529e+01,4.338729092916113750e-01
1.010002857959417000e+01,8.316496565473012748e-01
1.012003429551300293e+01,1.723845857918078872e+00
1.014004001143183764e+01,4.120254926082733693e-01
1.016004572735067235e+01,1.621392275858840826e+00
1.018005144326950528e+01,1.016218885068575606e+00
1.020005715918833999e+01,7.427971431806702496e-01
1.022006287510717293e+01,1.112093415779802141e+00
1.024006859102600764e+01,6.957036653062302900e-01
1.026007430694484057e+01,1.241396601706392877e+00
1.028008002286367528e+01,1.301898794483484778e+00
1.030008573878250999e+01,2.588243840130511342e-01
1.032009145470134293e+01,2.705392021565994343e-01
1.034009717062017764e+01,1.197311980520309405e+00
1.036010288653901057e+01,1.558908560412404776e-01
1.038010860245784528e+01,2.203945167694664198e-01
1.040011431837667999e+01,1.506449245993676023e+00
1.042012003429551292e+01,1.844135239199553356e+00
1.044012575021434763e+01,1.881886975478562207e-01
1.046013146613318057e+01,6.938165204538087050e-01
1.048013718205201528e+01,1.964285235792760709e+00
1.050014289797084821e+01,4.898353590743938502e-01
1.052014861388968292e+01,1.957711259023758865e+00
1.054015432980851585e+01,2.059263183738627934e+00
1.056016004572735056e+01,2.392098371936130230e-01
1.058016576164618527e+01,4.374764375770308633e-01
1.060017147756501821e+01,3.318751157923320871e-01
1.062017719348385292e+01,7.530064356027528216e-01
1.064018290940268585e+01,1.618248634807667452e+00
1.066018862532152056e+01,8.163913259014868862e-01
1.068019434124035527e+01,3.149308960174085348e-01
1.070020005715918820e+01,1.617960281872232731e+00
1.072020577307802292e+01,3.950236156694374445e-01
1.074021148899685585e+01,1.374325703823930489e+00
1.076021720491569056e+01,9.959243370708524834e-01
1.078022292083452349e+01,1.761876907097767564e+00
1.080022863675335820e+01,1.188690444721325790e+00
1.082023435267219291e+01,1.109471901116029890e+00
1.084024006859102585e+01,2.142890395591465769e+00
1.086024578450986056e+01,1.672346051513762477e+00
1.088025150042869349e+01,1.708261208465144509e+00
1.090025721634752820e+01,1.721814338157525492e+00
1.092026293226636113e+01,1.426901371190833601e+00
1.094026864818519584e+01,1.928829062490566404e+00
1.096027436410403055e+01,1.235770565280157829e+00
1.098028008002286349e+01,1.668284049929590340e+00
1.100028579594169820e+01,1.565318491021514324e+00
1.102029151186053113e+01,7.318824732852927673e-01
1.104029722777936584e+01,4.267503822728944129e-01
1.106030294369819877e+01,1.127701875937668907e+00
1.108030865961703348e+01,1.225368650382590019e+00
1.110031437553586819e+01,1.505075373878020040e+00
1.112032009145470113e+01,1.777897795752032106e+00
1.114032580737353584e+01,7.752332774715657848e-01
1.116033152329236877e+01,5.963467755615220467e-01
1.118033723921120348e+01,8.642481928480536535e-01
1.120034295513003642e+01,2.163466308645931147e+00
1.122034867104887113e+01,1.017286327675912316e+00
1.124035438696770584e+01,1.864613904772033148e+00
1.126036010288653877e+01,1.908861688941174917e+00
1.128036581880537348e+01,1.920099952315649006e+00
1.130037153472420641e+01,2.263228358248550176e+00
1.132037725064304112e+01,1.834612268311961225e+00
1.134038296656187583e+01,1.514059358316500514e+00
1.136038868248070877e+01,2.264472779212699294e+00
1.138039439839954348e+01,2.114619295998243054e+00
1.140040011431837641e+01,1.867167899211993332e+00
1.142040583023721112e+01,1.068007717037573467e+00
1.144041154615604405e+01,2.303403654722052885e+00
1.146041726207487876e+01,1.321345266172942567e+00
1.148042297799371170e+01,1.381134756141885411e+00
1.150042869391254641e+01,2.274076176713960340e+00
1.152043440983138112e+01,6.810154038130167287e-01
1.154044012575021405e+01,1.059931282892689897e+00
1.156044584166904876e+01,2.378109098382799047e+00
1.158045155758788169e+01,1.296373201234560790e+00
1.160045727350671640e+01,8.958381839326352569e-01
1.162046298942555111e+01,1.696645603996822738e+00
1.164046870534438405e+01,1.242615138671489206e+00
1.166047442126321876e+01,1.911556185824371701e+00
1.168048013718205169e+01,6.828843055787549021e-01
1.170048585310088640e+01,1.670191185321434180e+00
1.172049156901971934e+01,1.977800500628389635e+00
1.174049728493855405e+01,2.066539350777687023e+00
1.176050300085738698e+01,1.632260740663556531e+00
1.178050871677622169e+01,6.485306615692770782e-01
1.180051443269505640e+01,1.054957633280069862e+00
1.182052014861388933e+01,1.262553822335495735e+00
1.184052586453272404e+01,2.192041475866436162e+00
1.186053158045155698e+01,1.395332688211275540e+00
1.188053729637039169e+01,1.482682744341480507e+00
1.190054301228922640e+01,1.524473631965490572e+00
1.192054872820805933e+01,1.347715966045784031e+00
1.194055444412689404e+01,2.259340490965590309e+00
1.196056016004572697e+01,1.133330841957935098e+00
1.198056587596456168e+01,2.360688689724232958e+00
1.200057159188339639e+01,7.685413479516384205e-01
1.202057730780222933e+01,2.242570091002635380e+00
1.204058302372106226e+01,7.919386453345456101e-01
1.206058873963989697e+01,2.479631682153406569e+00
1.208059445555873168e+01,1.526824106047603991e+00
1.210060017147756461e+01,2.427482383315707537e+00
1.212060588739639932e+01,2.134071966880871418e+00
1.214061160331523226e+01,1.408025224679494647e+00
1.216061731923406697e+01,2.306947452708540069e+00
1.218062303515290168e+01,2.545323050845478274e+00
1.220062875107173461e+01,1.664327386334796488e+00
1.222063446699056932e+01,7.577747321186726337e-01
1.224064018290940226e+01,8.869013171724206002e-01
1.226064589882823697e+01,1.175591326588601326e+00
1.228065161474707168e+01,2.263037808146175500e+00
1.230065733066590461e+01,1.363800086204114637e+00
1.232066304658473754e+01,2.443035525877565561e+00
1.234066876250357225e+01,1.141648413512641014e+00
1.236067447842240696e+01,1.038889225312507270e+00
1.238068019434123990e+01,1.739171211080083435e+00
1.240068591026007461e+01,1.485203745825444344e+00
1.242069162617890754e+01,9.215244144608675247e-01
1.244069734209774225e+01,2.408364528917124492e+00
1.246070305801657696e+01,1.050191366457849496e+00
1.248070877393540989e+01,2.582435360487627118e+00
1.250071448985424460e+01,1.789949778463384433e+00
1.252072020577307754e+01,2.552059242791942406e+00
1.254072592169191225e+01,1.550416151988226909e+00
1.256073163761074696e+01,1.636914303932307746e+00
1.258073735352957989e+01,2.254357490268807496e+00
1.260074306944841460e+01,1.346929372208300002e+00
1.262074878536724754e+01,1.042674321419196692e+00
1.264075450128608225e+01,1.956036749267446417e+00
1.266076021720491518e+01,2.455139684209680428e+00
1.268076593312374989e+01,2.719436860157174785e+00
1.270077164904258282e+01,1.762963184540186523e+00
1.272077736496141753e+01,1.696252828343383978e+00
1.274078308088025224e+01,1.054891491137938564e+00
1.276078879679908518e+01,1.671848137846762228e+00
1.278079451271791989e+01,2.673704262013513411e+00
1.280080022863675282e+01,1.084581251148655223e+00
1.282080594455558753e+01,2.281250122595060770e+00
1.284081166047442224e+01,1.534527279166569391e+00
1.286081737639325517e+01,1.850332251526030314e+00
1.288082309231208988e+01,1.368446461992167462e+00
1.290082880823092282e+01,2.128301795711413646e+00
1.292083452414975753e+01,1.549379623835921427e+00
1.294084024006859224e+01,1.737282570805845250e+00
1.296084595598742517e+01,9.864512508704861293e-01
1.298085167190625810e+01,1.832291133579363906e+00
1.300085738782509281e+01,2.154053276010740259e+00
1.302086310374392752e+01,2.198333315809660959e+00
1.304086881966276046e+01,1.693368891321654912e+00
1.306087453558159517e+01,1.231555905985866950e+00
1.308088025150042810e+01,2.715120593332587262e+00
1.310088596741926281e+01,2.241824330100175899e+00
1.312089168333809752e+01,2.191177725829203560e+00
1.314089739925693046e+01,2.588694102794108609e+00
1.316090311517576517e+01,1.251498165627096260e+00
1.318090883109459810e+01,1.113579828118551829e+00
1.320091454701343281e+01,2.044832404236175183e+00
1.322092026293226752e+01,1.396128842375998547e+00
1.324092597885110045e+01,1.183397325133713318e+00
1.326093169476993339e+01,2.246250869548831908e+00
1.328093741068876810e+01,2.166814010933840517e+00
1.330094312660760281e+01,2.416587389473910719e+00
1.332094884252643574e+01,1.653334823227788464e+00
1.334095455844527045e+01,1.154010932885107588e+00
