angle,intensity
1.000000000000000000e+01,3.111833254161608497e+00
1.002000571591883471e+01,3.629522254561169614e+00
1.004001143183766764e+01,3.135967572026388428e+00
1.006001714775650235e+01,3.476320980810115646e+00
1.008002286367533529e+01,3.335269143836351091e+00
1.010002857959417000e+01,3.217210543116528321e+00
1.012003429551300293e+01,2.810442092506982181e+00
1.014004001143183764e+01,3.514593650249676404e+00
1.016004572735067235e+01,3.026036725185886844e+00
1.018005144326950528e+01,2.894289540716287856e+00
1.020005715918833999e+01,3.326359011582442182e+00
1.022006287510717293e+01,4.257217451051444890e+00
1.024006859102600764e+01,3.380650484538947342e+00
1.026007430694484057e+01,3.613416978542207669e+00
1.028008002286367528e+01,3.558319770909532664e+00
1.030008573878250999e+01,2.856113759545933384e+00
1.032009145470134293e+01,3.650420303664207111e+00
1.034009717062017764e+01,4.136630121048515463e+00
1.036010288653901057e+01,3.199832037224227932e+00
1.038010860245784528e+01,2.872749742493294178e+00
1.040011431837667999e+01,2.872098456392573329e+00
1.042012003429551292e+01,3.192710495539274440e+00
1.044012575021434763e+01,3.757515409614001545e+00
1.046013146613318057e+01,2.781035133115125735e+00
1.048013718205201528e+01,2.776113657262634593e+00
1.050014289797084821e+01,3.295085885153175909e+00
1.052014861388968292e+01,3.261057997472978087e+00
1.054015432980851585e+01,3.352886800000906664e+00
1.056016004572735056e+01,3.583048603490921025e+00
1.058016576164618527e+01,4.007452734267327621e+00
1.060017147756501821e+01,3.667464113329915509e+00
1.062017719348385292e+01,3.663899096638015607e+00
1.064018290940268585e+01,3.559556683219479822e+00
1.066018862532152056e+01,3.201925953772824407e+00
1.068019434124035527e+01,3.621254419755514320e+00
1.070020005715918820e+01,3.229794561129108565e+00
1.072020577307802292e+01,3.059817085911271661e+00
1.074021148899685585e+01,3.432386735183251325e+00
1.076021720491569056e+01,3.122403109761793250e+00
1.078022292083452349e+01,3.972937638734079346e+00
1.080022863675335820e+01,3.527559828428695532e+00
1.082023435267219291e+01,3.443824910881067680e+00
1.084024006859102585e+01,3.014975515548404594e+00
1.086024578450986056e+01,2.997840812971570124e+00
1.088025150042869349e+01,3.664711274699418819e+00
1.090025721634752820e+01,3.107742155385871285e+00
1.092026293226636113e+01,3.260513377156922576e+00
1.094026864818519584e+01,3.514630478833010496e+00
1.096027436410403055e+01,3.163865402363119639e+00
1.098028008002286349e+01,2.822242316607112222e+00
1.100028579594169820e+01,4.074515174927186401e+00
1.102029151186053113e+01,3.436050581318588648e+00
1.104029722777936584e+01,3.675665612981088515e+00
1.106030294369819877e+01,3.425115861330610301e+00
1.108030865961703348e+01,3.697276247291817697e+00
1.110031437553586819e+01,3.517531948666537289e+00
1.112032009145470113e+01,3.642189095788978648e+00
1.114032580737353584e+01,3.211331364554501633e+00
1.116033152329236877e+01,3.795108683332429234e+00
1.118033723921120348e+01,3.499537863880251010e+00
1.120034295513003642e+01,3.528673769171255525e+00
1.122034867104887113e+01,3.451938023482266082e+00
1.124035438696770584e+01,3.803247631803159390e+00
1.126036010288653877e+01,3.319437523272135149e+00
1.128036581880537348e+01,3.823776520487689456e+00
1.130037153472420641e+01,4.049251827179003449e+00
1.132037725064304112e+01,2.880293458164686626e+00
1.134038296656187583e+01,3.096061290940574473e+00
1.136038868248070877e+01,4.161760779179823011e+00
1.138039439839954348e+01,3.625215587911231108e+00
1.140040011431837641e+01,3.154421611144988535e+00
1.142040583023721112e+01,3.760312541210569570e+00
1.144041154615604405e+01,3.577546743709650201e+00
1.146041726207487876e+01,3.568015295387078734e+00
1.148042297799371170e+01,2.969612252528320173e+00
1.150042869391254641e+01,3.602981418510726286e+00
1.152043440983138112e+01,3.234512407770138154e+00
1.154044012575021405e+01,3.292321647434237608e+00
1.156044584166904876e+01,3.226469043716840623e+00
1.158045155758788169e+01,3.102563649793456779e+00
1.160045727350671640e+01,3.006166040704971731e+00
1.162046298942555111e+01,2.994436981549634336e+00
1.164046870534438405e+01,3.677600352223294067e+00
1.166047442126321876e+01,3.252385073375241742e+00
1.168048013718205169e+01,3.453146461346407126e+00
1.170048585310088640e+01,3.602204711799183556e+00
1.172049156901971934e+01,3.592987447750823904e+00
1.174049728493855405e+01,4.209433546168769524e+00
1.176050300085738698e+01,3.519282781701953411e+00
1.178050871677622169e+01,4.200022409541387169e+00
1.180051443269505640e+01,3.301180586076618795e+00
1.182052014861388933e+01,3.607405146132895979e+00
1.184052586453272404e+01,2.893937308343842219e+00
1.186053158045155698e+01,4.186159877318043065e+00
1.188053729637039169e+01,3.045921616194501524e+00
1.190054301228922640e+01,3.855820931462727419e+00
1.192054872820805933e+01,3.751248700728680774e+00
1.194055444412689404e+01,3.308210293254467249e+00
1.196056016004572697e+01,3.839986512633167592e+00
1.198056587596456168e+01,3.911115228316215831e+00
1.200057159188339639e+01,3.783082239018634496e+00
1.202057730780222933e+01,3.357343125206120327e+00
1.204058302372106226e+01,2.781541345014052258e+00
1.206058873963989697e+01,3.398819372095103652e+00
1.208059445555873168e+01,3.789672750088743047e+00
1.210060017147756461e+01,3.308768214172745026e+00
1.212060588739639932e+01,3.363030360556595433e+00
1.214061160331523226e+01,2.758920417846530970e+00
1.216061731923406697e+01,3.138711718688265595e+00
1.218062303515290168e+01,3.241578147548729749e+00
1.220062875107173461e+01,3.276946330096114579e+00
1.222063446699056932e+01,3.071524201197732395e+00
1.224064018290940226e+01,4.099390936893134274e+00
1.226064589882823697e+01,3.134370006110984264e+00
1.228065161474707168e+01,4.094458084269509079e+00
1.230065733066590461e+01,3.262991809593650316e+00
1.232066304658473754e+01,3.817194101582962684e+00
1.234066876250357225e+01,3.732472826012463329e+00
1.236067447842240696e+01,3.766755151098620136e+00
1.238068019434123990e+01,3.353880569642850862e+00
1.240068591026007461e+01,3.159067069110401693e+00
1.242069162617890754e+01,2.627473667109929245e+00
1.244069734209774225e+01,3.770870442118536836e+00
1.246070305801657696e+01,4.168534640011168690e+00
1.248070877393540989e+01,3.581002423610899932e+00
1.250071448985424460e+01,3.102918695034597718e+00
1.252072020577307754e+01,3.012369038900562401e+00
1.254072592169191225e+01,2.677296363887451847e+00
1.256073163761074696e+01,3.585815462283641786e+00
1.258073735352957989e+01,3.532950451628973809e+00
1.260074306944841460e+01,3.162739273034974374e+00
1.262074878536724754e+01,3.448438787391847171e+00
1.264075450128608225e+01,3.481841620266186155e+00
1.266076021720491518e+01,3.359779522471835200e+00
1.268076593312374989e+01,3.225339536330766421e+00
1.270077164904258282e+01,3.754434041872996008e+00
1.272077736496141753e+01,2.835819542455494613e+00
1.274078308088025224e+01,3.448561082822365620e+00
1.276078879679908518e+01,3.079569590042518179e+00
1.278079451271791989e+01,3.698587926943981863e+00
1.280080022863675282e+01,3.186222690612060759e+00
1.282080594455558753e+01,3.569331681429703806e+00
1.284081166047442224e+01,3.085934411098788299e+00
1.286081737639325517e+01,2.902671516249696104e+00
1.288082309231208988e+01,3.475931351953755577e+00
1.290082880823092282e+01,3.296783478078937790e+00
1.292083452414975753e+01,3.604891064306461335e+00
1.294084024006859224e+01,4.080683834312784697e+00
1.296084595598742517e+01,2.831191250689120142e+00
1.298085167190625810e+01,3.236165772159350862e+00
1.300085738782509281e+01,3.073062625831318950e+00
1.302086310374392752e+01,2.649607842906354982e+00
1.304086881966276046e+01,2.561045900658531771e+00
1.306087453558159517e+01,3.490851466917578971e+00
1.308088025150042810e+01,3.306072113496082210e+00
1.310088596741926281e+01,3.616733541617144887e+00
1.312089168333809752e+01,3.019460617949335735e+00
1.314089739925693046e+01,3.219370280458131006e+00
1.316090311517576517e+01,2.697293793105913995e+00
1.318090883109459810e+01,2.896417171314422667e+00
1.320091454701343281e+01,2.686092257275024320e+00
1.322092026293226752e+01,3.233682446868851201e+00
1.324092597885110045e+01,3.532318185557446810e+00
1.326093169476993339e+01,3.731356511680110177e+00
1.328093741068876810e+01,3.625934667194976591e+00
1.330094312660760281e+01,3.549691565117304215e+00
1.332094884252643574e+01,3.669193840601751244e+00
1.334095455844527045e+01,4.236935533732788528e+00
1.336096027436410338e+01,4.155260246235787491e+00
1.338096599028293809e+01,3.039474987909376758e+00
1.340097170620177280e+01,2.737398235296928384e+00
1.342097742212060574e+01,3.580574599901682031e+00
1.344098313803944045e+01,3.021417760304250244e+00
1.346098885395827338e+01,2.890984385536296664e+00
1.348099456987710809e+01,3.889627129199753064e+00
1.350100028579594280e+01,3.173394518837620026e+00
1.352100600171477573e+01,3.187509846213344211e+00
1.354101171763361044e+01,2.529967670222328380e+00
1.356101743355244338e+01,3.423565810987624136e+00
1.358102314947127809e+01,3.560414234528473720e+00
1.360102886539011102e+01,3.437879092809678294e+00
1.362103458130894573e+01,3.409849817447852871e+00
1.364104029722777867e+01,3.585350342218840858e+00
1.366104601314661338e+01,3.950889485756802877e+00
1.368105172906544809e+01,3.433345464099283539e+00
1.370105744498428102e+01,3.208062406509575304e+00
1.372106316090311573e+01,3.762136776637154068e+00
1.374106887682194866e+01,3.581478088534480797e+00
1.376107459274078337e+01,3.311884534405503899e+00
1.378108030865961808e+01,2.951063561559684967e+00
1.380108602457845102e+01,3.162024956102321482e+00
1.382109174049728573e+01,3.111907483223038007e+00
1.384109745641611866e+01,3.555888616319511808e+00
1.386110317233495337e+01,3.491278872849345127e+00
1.388110888825378808e+01,3.246549731090070612e+00
1.390111460417262101e+01,3.754176380364318888e+00
1.392112032009145395e+01,2.798376018351472538e+00
1.394112603601028866e+01,3.961233320845860550e+00
