angle,intensity
1.000000000000000000e+01,3.055198866404955638e+00
1.002000571591883471e+01,3.779839524455320010e+00
1.004001143183766764e+01,3.822905044534699037e+00
1.006001714775650235e+01,2.842881006440388436e+00
1.008002286367533529e+01,2.903837475686952718e+00
1.010002857959417000e+01,3.490313001107887114e+00
1.012003429551300293e+01,3.061210184936372869e+00
1.014004001143183764e+01,2.530306346741352463e+00
1.016004572735067235e+01,3.461274440621906479e+00
1.018005144326950528e+01,3.476111422722925504e+00
1.020005715918833999e+01,3.220033658807491150e+00
1.022006287510717293e+01,3.061466695510683511e+00
1.024006859102600764e+01,4.157041360324647883e+00
1.026007430694484057e+01,3.412066490833217891e+00
1.028008002286367528e+01,4.137267897600023225e+00
1.030008573878250999e+01,4.228355382577463573e+00
1.032009145470134293e+01,2.627750893756588546e+00
1.034009717062017764e+01,2.617629784950843419e+00
1.036010288653901057e+01,2.967141325747676639e+00
1.038010860245784528e+01,2.784478897910812822e+00
1.040011431837667999e+01,3.220053556234780068e+00
1.042012003429551292e+01,2.913168923825777412e+00
1.044012575021434763e+01,2.702658584246073303e+00
1.046013146613318057e+01,4.015202700708505823e+00
1.048013718205201528e+01,2.980246375793905500e+00
1.050014289797084821e+01,3.846038138128478945e+00
1.052014861388968292e+01,3.375534889828263996e+00
1.054015432980851585e+01,3.389437354872762764e+00
1.056016004572735056e+01,3.712205970418128498e+00
1.058016576164618527e+01,2.960744750468283559e+00
1.060017147756501821e+01,3.511451748744669921e+00
1.062017719348385292e+01,4.050027242306733832e+00
1.064018290940268585e+01,3.808476260719472872e+00
1.066018862532152056e+01,3.329290701222131332e+00
1.068019434124035527e+01,3.756469674086178934e+00
1.070020005715918820e+01,3.976936037019081382e+00
1.072020577307802292e+01,3.410757296616241163e+00
1.074021148899685585e+01,3.360258657070762212e+00
1.076021720491569056e+01,3.575442480626002340e+00
1.078022292083452349e+01,2.777600519877692520e+00
1.080022863675335820e+01,2.969638626892730837e+00
1.082023435267219291e+01,3.069268253113421885e+00
1.084024006859102585e+01,3.315053033024309759e+00
1.086024578450986056e+01,3.241386311116901897e+00
1.088025150042869349e+01,3.543573548639334270e+00
1.090025721634752820e+01,3.362666117420598066e+00
1.092026293226636113e+01,2.973759354547183431e+00
1.094026864818519584e+01,3.141796559703471381e+00
1.096027436410403055e+01,4.298759868952918062e+00
1.098028008002286349e+01,3.457493433596075416e+00
1.100028579594169820e+01,3.557692644426107442e+00
1.102029151186053113e+01,3.599286355120710823e+00
1.104029722777936584e+01,3.987962888653370896e+00
1.106030294369819877e+01,4.194498963903012800e+00
1.108030865961703348e+01,3.705594491395669987e+00
1.110031437553586819e+01,3.728643658658935767e+00
1.112032009145470113e+01,4.175049236711261713e+00
1.114032580737353584e+01,3.734905608225551177e+00
1.116033152329236877e+01,3.647664643297313436e+00
1.118033723921120348e+01,3.350196484037264888e+00
1.120034295513003642e+01,3.461490691136778430e+00
1.122034867104887113e+01,2.959909782996078320e+00
1.124035438696770584e+01,3.153140870601151668e+00
1.126036010288653877e+01,4.012329023193496269e+00
1.128036581880537348e+01,2.868416805293969585e+00
1.130037153472420641e+01,2.945223195169291763e+00
1.132037725064304112e+01,3.834972223513964718e+00
1.134038296656187583e+01,3.259356927504149404e+00
1.136038868248070877e+01,3.206833017050625401e+00
1.138039439839954348e+01,3.753844468117354616e+00
1.140040011431837641e+01,3.600231262337197702e+00
1.142040583023721112e+01,4.092697586073707150e+00
1.144041154615604405e+01,3.345952979884171619e+00
1.146041726207487876e+01,3.903550964677197310e+00
1.148042297799371170e+01,3.994144675975078940e+00
1.150042869391254641e+01,3.573924485930116468e+00
1.152043440983138112e+01,3.389630067257388024e+00
1.154044012575021405e+01,3.292723038968057736e+00
1.156044584166904876e+01,2.854511089930302337e+00
1.158045155758788169e+01,3.307122583636536994e+00
1.160045727350671640e+01,3.841563123648823908e+00
1.162046298942555111e+01,3.359691430323533012e+00
1.164046870534438405e+01,3.469369108242928768e+00
1.166047442126321876e+01,3.437516631935930711e+00
1.168048013718205169e+01,3.679455155055312954e+00
1.170048585310088640e+01,4.202813475531876009e+00
1.172049156901971934e+01,2.964558800627533852e+00
1.174049728493855405e+01,4.077587782882022616e+00
1.176050300085738698e+01,3.067976188152175432e+00
1.178050871677622169e+01,3.825644804889393846e+00
1.180051443269505640e+01,2.554223492635944837e+00
1.182052014861388933e+01,3.510751940874003996e+00
1.184052586453272404e+01,3.450581709993144397e+00
1.186053158045155698e+01,3.656475341043803340e+00
1.188053729637039169e+01,3.672487312842121820e+00
1.190054301228922640e+01,3.382154110585102735e+00
1.192054872820805933e+01,4.107702835261187957e+00
1.194055444412689404e+01,3.972086500615992222e+00
1.196056016004572697e+01,3.675109592847116247e+00
1.198056587596456168e+01,2.778347886034297609e+00
1.200057159188339639e+01,3.004531071321100200e+00
1.202057730780222933e+01,3.596968754384552547e+00
1.204058302372106226e+01,4.154267354419964420e+00
1.206058873963989697e+01,2.942088531936482898e+00
1.208059445555873168e+01,3.786817284790890525e+00
1.210060017147756461e+01,2.729708048132321707e+00
1.212060588739639932e+01,3.350403517796195274e+00
1.214061160331523226e+01,3.855339757330236594e+00
1.216061731923406697e+01,2.989786029508102239e+00
1.218062303515290168e+01,2.715572522077174256e+00
1.220062875107173461e+01,3.436103678675255235e+00
1.222063446699056932e+01,2.725328807456653735e+00
1.224064018290940226e+01,4.119147508708503658e+00
1.226064589882823697e+01,3.124159311345905632e+00
1.228065161474707168e+01,3.984786945420703219e+00
1.230065733066590461e+01,3.120018531372615200e+00
1.232066304658473754e+01,3.591957542058906938e+00
1.234066876250357225e+01,3.624970902152929497e+00
