angle,intensity
1.000000000000000000e+01,1.109033953794271277e+00
1.002000571591883471e+01,8.829294480532750011e-01
1.004001143183766764e+01,1.085087329189660110e+00
1.006001714775650235e+01,1.009593628705585111e+00
1.008002286367533529e+01,9.334193793129786920e-01
1.010002857959417000e+01,9.608253006399054552e-01
1.012003429551300293e+01,5.199383532053893919e-01
1.014004001143183764e+01,1.558837894414152991e+00
1.016004572735067235e+01,1.582574550455101647e+00
1.018005144326950528e+01,1.033932976428198369e+00
1.020005715918833999e+01,3.281611120776380952e-01
1.022006287510717293e+01,8.680284508073976557e-01
1.024006859102600764e+01,3.806506131560228878e-01
1.026007430694484057e+01,8.547745429240110049e-01
1.028008002286367528e+01,1.520802126385326858e+00
1.030008573878250999e+01,1.266469377095224003e+00
1.032009145470134293e+01,4.946033401902837912e-01
1.034009717062017764e+01,8.577937220341560476e-01
1.036010288653901057e+01,1.618836737730032116e+00
1.038010860245784528e+01,3.236063855641336251e-01
1.040011431837667999e+01,1.326690428653307885e+00
1.042012003429551292e+01,1.224668230700746818e+00
1.044012575021434763e+01,9.203504613192966533e-01
1.046013146613318057e+01,6.078266320676479761e-01
1.048013718205201528e+01,9.902472405619360263e-01
1.050014289797084821e+01,1.234793297807480261e+00
1.052014861388968292e+01,1.635988813453104429e+00
1.054015432980851585e+01,1.277274242090159717e+00
1.056016004572735056e+01,3.875192497063342789e-01
1.058016576164618527e+01,9.377554837586228320e-01
1.060017147756501821e+01,7.309216424127633616e-01
1.062017719348385292e+01,8.313883353191164893e-01
1.064018290940268585e+01,6.316053673661229384e-01
1.066018862532152056e+01,1.135600136743936783e+00
1.068019434124035527e+01,9.053480890408427406e-01
1.070020005715918820e+01,1.499371672275215506e+00
1.072020577307802292e+01,1.633838276365786379e+00
1.074021148899685585e+01,1.755402311830893014e+00
1.076021720491569056e+01,1.509904302175062885e+00
1.078022292083452349e+01,1.140403404441436175e+00
1.080022863675335820e+01,1.616566888831401982e+00
1.082023435267219291e+01,1.171665675014888386e+00
1.084024006859102585e+01,8.404380775914631618e-01
1.086024578450986056e+01,1.843673415134233107e+00
1.088025150042869349e+01,1.540556047701035602e+00
1.090025721634752820e+01,6.455060844112605611e-01
1.092026293226636113e+01,1.075775973981668132e+00
1.094026864818519584e+01,1.394125024825219938e+00
1.096027436410403055e+01,1.247851301360964449e+00
1.098028008002286349e+01,1.121241524362316611e+00
1.100028579594169820e+01,1.532493584701577705e+00
1.102029151186053113e+01,6.752145819538530880e-01
1.104029722777936584e+01,9.409378287553993303e-01
1.106030294369819877e+01,8.181229602124912015e-01
1.108030865961703348e+01,1.672329221247832898e+00
1.110031437553586819e+01,8.841542270776654444e-01
1.112032009145470113e+01,1.476009095614195132e+00
1.114032580737353584e+01,1.845641643373289842e+00
1.116033152329236877e+01,1.565049074548028774e+00
1.118033723921120348e+01,1.772501979862672439e+00
1.120034295513003642e+01,2.038005985236186479e+00
1.122034867104887113e+01,1.643088111449132693e+00
1.124035438696770584e+01,1.687737331799991525e+00
1.126036010288653877e+01,1.637503268345742224e+00
1.128036581880537348e+01,1.899676019272662941e+00
1.130037153472420641e+01,1.531263740342089674e+00
1.132037725064304112e+01,1.897087603988105720e+00
1.134038296656187583e+01,1.598677533559718089e+00
1.136038868248070877e+01,1.689441578508823261e+00
1.138039439839954348e+01,1.786681963383017768e+00
1.140040011431837641e+01,1.033324267309669864e+00
1.142040583023721112e+01,1.350096009898852589e+00
1.144041154615604405e+01,1.490224343283732988e+00
1.146041726207487876e+01,9.640120913907906930e-01
1.148042297799371170e+01,9.299098781960900562e-01
1.150042869391254641e+01,1.729337253374040095e+00
1.152043440983138112e+01,1.198509112462514681e+00
1.154044012575021405e+01,1.421707788989979182e+00
1.156044584166904876e+01,1.009319221959131152e+00
1.158045155758788169e+01,1.502791090126804008e+00
1.160045727350671640e+01,1.819941193400870905e+00
1.162046298942555111e+01,1.998866042926382924e+00
1.164046870534438405e+01,1.869973171280980839e+00
1.166047442126321876e+01,1.523276606510238995e+00
1.168048013718205169e+01,1.630679577860576490e+00
1.170048585310088640e+01,1.783191064013720961e+00
1.172049156901971934e+01,2.188124686150827447e+00
1.174049728493855405e+01,1.330713928012027480e+00
1.176050300085738698e+01,1.423656820179526106e+00
1.178050871677622169e+01,1.865308978366757575e+00
1.180051443269505640e+01,1.137343182012356069e+00
1.182052014861388933e+01,1.944353183718631861e+00
1.184052586453272404e+01,1.432497259095034448e+00
1.186053158045155698e+01,1.991901738337360062e+00
1.188053729637039169e+01,1.260585376567373128e+00
1.190054301228922640e+01,1.955890215821239009e+00
1.192054872820805933e+01,1.564001671671511051e+00
1.194055444412689404e+01,2.466729513583419298e+00
1.196056016004572697e+01,1.348813389436142263e+00
1.198056587596456168e+01,2.276772477193946820e+00
1.200057159188339639e+01,1.959387881595556991e+00
1.202057730780222933e+01,1.587920870463328749e+00
1.204058302372106226e+01,1.537522275773436586e+00
1.206058873963989697e+01,1.738045336858163870e+00
1.208059445555873168e+01,1.735476237508958963e+00
1.210060017147756461e+01,1.022896565630241561e+00
1.212060588739639932e+01,1.262436416748934587e+00
1.214061160331523226e+01,1.502643322572845275e+00
1.216061731923406697e+01,2.310355210604896126e+00
1.218062303515290168e+01,1.605971887728296466e+00
1.220062875107173461e+01,2.317857913724595598e+00
1.222063446699056932e+01,1.249437011726427293e+00
1.224064018290940226e+01,1.361644022027631351e+00
1.226064589882823697e+01,2.158782789730529394e+00
1.228065161474707168e+01,2.026476351474172599e+00
1.230065733066590461e+01,1.012572186353621451e+00
1.232066304658473754e+01,2.046024571072750486e+00
1.234066876250357225e+01,9.945996829475526324e-01
1.236067447842240696e+01,2.441527122919465498e+00
1.238068019434123990e+01,2.186912383824870520e+00
1.240068591026007461e+01,1.849691286942212631e+00
1.242069162617890754e+01,1.372048570264082779e+00
1.244069734209774225e+01,1.365925190470298478e+00
1.246070305801657696e+01,1.682066855247659865e+00
1.248070877393540989e+01,1.820193750487018480e+00
1.250071448985424460e+01,1.096951686254956426e+00
1.252072020577307754e+01,2.021872055818542790e+00
1.254072592169191225e+01,1.940704364428996520e+00
1.256073163761074696e+01,2.503524277955156752e+00
1.258073735352957989e+01,1.740922284556359667e+00
1.260074306944841460e+01,1.830474473686612535e+00
1.262074878536724754e+01,1.647400525699959761e+00
1.264075450128608225e+01,1.345518483201985749e+00
1.266076021720491518e+01,2.372225272088655856e+00
1.268076593312374989e+01,1.600706841307252937e+00
1.270077164904258282e+01,2.388072538960503088e+00
1.272077736496141753e+01,1.336547433827951270e+00
1.274078308088025224e+01,1.862659078002073088e+00
1.276078879679908518e+01,1.405326955233763275e+00
1.278079451271791989e+01,1.851441472059517590e+00
1.280080022863675282e+01,1.365970906091342307e+00
1.282080594455558753e+01,1.534284846572775862e+00
1.284081166047442224e+01,1.497818558818498014e+00
1.286081737639325517e+01,2.199100589479067835e+00
1.288082309231208988e+01,1.812863646317848243e+00
1.290082880823092282e+01,2.319325435696772963e+00
1.292083452414975753e+01,1.421223320841207727e+00
1.294084024006859224e+01,1.109109884550444125e+00
1.296084595598742517e+01,1.884290688625929189e+00
1.298085167190625810e+01,2.029161901671046930e+00
1.300085738782509281e+01,1.865934301017351249e+00
1.302086310374392752e+01,2.253078584293731979e+00
1.304086881966276046e+01,1.385826101480046368e+00
1.306087453558159517e+01,1.783682332766808543e+00
1.308088025150042810e+01,1.624314274221133614e+00
1.310088596741926281e+01,1.259173359265103542e+00
1.312089168333809752e+01,1.122718551513406382e+00
1.314089739925693046e+01,2.212056613604809208e+00
1.316090311517576517e+01,1.943788587370002929e+00
1.318090883109459810e+01,2.634426906039205818e+00
1.320091454701343281e+01,1.848068304089895530e+00
1.322092026293226752e+01,1.760251020270871658e+00
1.324092597885110045e+01,1.929376030569019740e+00
1.326093169476993339e+01,2.302533529130476708e+00
1.328093741068876810e+01,2.055537195294699249e+00
1.330094312660760281e+01,1.567378113355196945e+00
1.332094884252643574e+01,1.975214260255993448e+00
1.334095455844527045e+01,2.239752264522029801e+00
1.336096027436410338e+01,2.247215736572346856e+00
1.338096599028293809e+01,1.857035941985255789e+00
1.340097170620177280e+01,2.332654289567180683e+00
1.342097742212060574e+01,2.679150110066282675e+00
1.344098313803944045e+01,2.757973671146196182e+00
1.346098885395827338e+01,1.443650499435610080e+00
1.348099456987710809e+01,1.345365211722341581e+00
1.350100028579594280e+01,1.953613971772214741e+00
1.352100600171477573e+01,1.907377168575759674e+00
1.354101171763361044e+01,1.824894291212658448e+00
1.356101743355244338e+01,2.711263018025690030e+00
1.358102314947127809e+01,1.810260116975879185e+00
1.360102886539011102e+01,1.457278702857910613e+00
1.362103458130894573e+01,1.228861887285613186e+00
1.364104029722777867e+01,2.888754955221196852e+00
1.366104601314661338e+01,2.159432612754465630e+00
1.368105172906544809e+01,2.123510710962373427e+00
1.370105744498428102e+01,1.907393056490307437e+00
1.372106316090311573e+01,1.602666410394533170e+00
1.374106887682194866e+01,2.677666336683911297e+00
1.376107459274078337e+01,2.151416326172450155e+00
1.378108030865961808e+01,2.710229915962282021e+00
1.380108602457845102e+01,1.973282375668369060e+00
1.382109174049728573e+01,2.729114949291973069e+00
1.384109745641611866e+01,1.555730661860035280e+00
1.386110317233495337e+01,1.952263843864970649e+00
1.388110888825378808e+01,2.248509966770521729e+00
1.390111460417262101e+01,1.867738057304452415e+00
1.392112032009145395e+01,2.973098211614543462e+00
1.394112603601028866e+01,1.835699705938447224e+00
1.396113175192912337e+01,2.611481201149858933e+00
1.398113746784795630e+01,1.870399891776203027e+00
1.400114318376679101e+01,1.881678169736705319e+00
1.402114889968562395e+01,2.922225840423164023e+00
1.404115461560445866e+01,2.138468597095791068e+00
1.406116033152329337e+01,2.282039831254835782e+00
1.408116604744212630e+01,2.994146073584593282e+00
1.410117176336095923e+01,2.559901895892878088e+00
1.412117747927979394e+01,2.726450174092702738e+00
1.414118319519862865e+01,2.171180795571233446e+00
1.416118891111746336e+01,1.501466029395918111e+00
1.418119462703629630e+01,3.036360224235485461e+00
1.420120034295512923e+01,2.165802412855633019e+00
1.422120605887396394e+01,1.770472171379739779e+00
1.424121177479279865e+01,2.150322857092233697e+00
1.426121749071163336e+01,2.804934820838748344e+00
1.428122320663046629e+01,2.432506457417166423e+00
1.430122892254929923e+01,2.370435966322117949e+00
1.432123463846813394e+01,1.909922819143867745e+00
1.434124035438696865e+01,2.882065986538840718e+00
1.436124607030580158e+01,2.207576569536844779e+00
1.438125178622463629e+01,2.675302451457164388e+00
1.440125750214346922e+01,3.069955421000288176e+00
1.442126321806230393e+01,3.045208784939238633e+00
1.444126893398113864e+01,2.064209947077761953e+00
1.446127464989997158e+01,1.814734112964649704e+00
1.448128036581880451e+01,2.164478366272676091e+00
1.450128608173763922e+01,2.358168416110864918e+00
1.452129179765647393e+01,2.818383164938636831e+00
1.454129751357530864e+01,2.388418705591852653e+00
1.456130322949414158e+01,3.084984910598585373e+00
1.458130894541297451e+01,2.070891238701348058e+00
1.460131466133180922e+01,3.068698100591200628e+00
1.462132037725064393e+01,2.669370143123496852e+00
1.464132609316947686e+01,2.900200770006860829e+00
1.466133180908831157e+01,1.869057781858114442e+00
1.468133752500714451e+01,1.887512506135984314e+00
1.470134324092597922e+01,1.550049174535404362e+00
1.472134895684481393e+01,2.726436570108168755e+00
1.474135467276364686e+01,2.111827634964101641e+00
1.476136038868247979e+01,2.995289043073147361e+00
1.478136610460131450e+01,2.778218303914696818e+00
1.480137182052014921e+01,2.338072179070705303e+00
1.482137753643898392e+01,3.019463597849671110e+00
