angle,intensity
1.000000000000000000e+01,6.406020332627640812e+00
1.002000571591883471e+01,6.413690445900957826e+00
1.004001143183766764e+01,5.807509758746733475e+00
1.006001714775650235e+01,6.289299815700131191e+00
1.008002286367533529e+01,5.215432052531281393e+00
1.010002857959417000e+01,6.768751926578981504e+00
1.012003429551300293e+01,6.545320856042495805e+00
1.014004001143183764e+01,5.415263120997775736e+00
1.016004572735067235e+01,5.526047246818773573e+00
1.018005144326950528e+01,6.198031959587517292e+00
1.020005715918833999e+01,5.619781675168260549e+00
1.022006287510717293e+01,5.737689118019440038e+00
1.024006859102600764e+01,5.377169788268365558e+00
1.026007430694484057e+01,6.267894563090726123e+00
1.028008002286367528e+01,5.404524942669717724e+00
1.030008573878250999e+01,5.868031387781143415e+00
1.032009145470134293e+01,5.981601445033138731e+00
1.034009717062017764e+01,5.636136731847020798e+00
1.036010288653901057e+01,5.138763423978468303e+00
1.038010860245784528e+01,6.719073833462801737e+00
1.040011431837667999e+01,6.690422344266689691e+00
1.042012003429551292e+01,6.626601057980280984e+00
1.044012575021434763e+01,5.126706345806061549e+00
1.046013146613318057e+01,5.265217058280098783e+00
1.048013718205201528e+01,5.327575949480379158e+00
1.050014289797084821e+01,6.234802807629051813e+00
1.052014861388968292e+01,6.259216445572696408e+00
1.054015432980851585e+01,5.359137345608441017e+00
1.056016004572735056e+01,5.473436512201838688e+00
1.058016576164618527e+01,5.685770563471845840e+00
1.060017147756501821e+01,5.924936017755843665e+00
1.062017719348385292e+01,4.756313586371806679e+00
1.064018290940268585e+01,5.293278507370055230e+00
1.066018862532152056e+01,4.959272016662456650e+00
1.068019434124035527e+01,6.221895954007660379e+00
1.070020005715918820e+01,5.346986854139156087e+00
1.072020577307802292e+01,6.241734249453701366e+00
1.074021148899685585e+01,6.295366448899935463e+00
1.076021720491569056e+01,6.209377299302168751e+00
1.078022292083452349e+01,6.288856771418582348e+00
1.080022863675335820e+01,4.944441982296329918e+00
1.082023435267219291e+01,4.709631367034631921e+00
1.084024006859102585e+01,5.548532331003442231e+00
1.086024578450986056e+01,4.715161530666383882e+00
1.088025150042869349e+01,4.681554871833382592e+00
1.090025721634752820e+01,4.914554370721448961e+00
1.092026293226636113e+01,5.022031762900959428e+00
1.094026864818519584e+01,6.330891237382247461e+00
1.096027436410403055e+01,5.511716742888306264e+00
1.098028008002286349e+01,6.245678415326595179e+00
1.100028579594169820e+01,5.681492952401955066e+00
1.102029151186053113e+01,4.882015975927738616e+00
1.104029722777936584e+01,6.171589138634642424e+00
1.106030294369819877e+01,4.701701315122929437e+00
1.108030865961703348e+01,4.724515526397223830e+00
1.110031437553586819e+01,6.349952262762854183e+00
1.112032009145470113e+01,5.811525117465164314e+00
1.114032580737353584e+01,4.805134990650539173e+00
1.116033152329236877e+01,6.009768302830965858e+00
1.118033723921120348e+01,5.923852443406348200e+00
1.120034295513003642e+01,5.502058180639079588e+00
1.122034867104887113e+01,4.930072570503260643e+00
1.124035438696770584e+01,5.487892826083049513e+00
1.126036010288653877e+01,4.738229631509192075e+00
1.128036581880537348e+01,5.466916864800222875e+00
1.130037153472420641e+01,4.915324929989862035e+00
1.132037725064304112e+01,5.319372659960946770e+00
1.134038296656187583e+01,4.864780927786196862e+00
1.136038868248070877e+01,5.196069345999363875e+00
1.138039439839954348e+01,5.907288521083811084e+00
1.140040011431837641e+01,5.296139128216844405e+00
1.142040583023721112e+01,5.354912493316148492e+00
1.144041154615604405e+01,6.345646416791711708e+00
1.146041726207487876e+01,5.844520936337320727e+00
1.148042297799371170e+01,5.135675085029361320e+00
1.150042869391254641e+01,5.174629131004670590e+00
1.152043440983138112e+01,5.968151002190046128e+00
1.154044012575021405e+01,6.025234147192277234e+00
1.156044584166904876e+01,5.477255119348452439e+00
1.158045155758788169e+01,5.872623569043470049e+00
1.160045727350671640e+01,5.985689371526605740e+00
1.162046298942555111e+01,5.236988953957916415e+00
1.164046870534438405e+01,5.324814284100212625e+00
1.166047442126321876e+01,5.574355621072779599e+00
1.168048013718205169e+01,4.468468870485505562e+00
1.170048585310088640e+01,4.493222580476230021e+00
1.172049156901971934e+01,4.829399816308657556e+00
1.174049728493855405e+01,5.643112232976138287e+00
1.176050300085738698e+01,4.998823812813167677e+00
1.178050871677622169e+01,4.748478284317990017e+00
1.180051443269505640e+01,5.165245861968243979e+00
1.182052014861388933e+01,5.144542406885794783e+00
1.184052586453272404e+01,5.469942995379489581e+00
1.186053158045155698e+01,5.736817850491826576e+00
1.188053729637039169e+01,5.910749004401268714e+00
1.190054301228922640e+01,6.207373334588382363e+00
1.192054872820805933e+01,5.991268897508486013e+00
1.194055444412689404e+01,6.078215678015388868e+00
1.196056016004572697e+01,5.933591163110712330e+00
1.198056587596456168e+01,4.967905040521350735e+00
1.200057159188339639e+01,5.056908561755869336e+00
1.202057730780222933e+01,5.921573919803794439e+00
1.204058302372106226e+01,4.574785977924167746e+00
1.206058873963989697e+01,5.288175378619694555e+00
1.208059445555873168e+01,5.389731681719351464e+00
1.210060017147756461e+01,5.254679008218873904e+00
1.212060588739639932e+01,5.387959034227282729e+00
1.214061160331523226e+01,5.277424232695612893e+00
1.216061731923406697e+01,5.970472917952565517e+00
1.218062303515290168e+01,6.068405084940244443e+00
1.220062875107173461e+01,4.723208675801524592e+00
1.222063446699056932e+01,5.700684089633951679e+00
1.224064018290940226e+01,5.333531791703071789e+00
1.226064589882823697e+01,5.308045503444800417e+00
1.228065161474707168e+01,4.245494015684256439e+00
1.230065733066590461e+01,4.400613533634785135e+00
1.232066304658473754e+01,5.307881318973409535e+00
1.234066876250357225e+01,4.760173725392236932e+00
1.236067447842240696e+01,5.111550259029633558e+00
1.238068019434123990e+01,5.296700184245533016e+00
1.240068591026007461e+01,5.827125008105375592e+00
1.242069162617890754e+01,5.288905844332446371e+00
1.244069734209774225e+01,5.627995237094170378e+00
1.246070305801657696e+01,4.752531142068105119e+00
1.248070877393540989e+01,5.081872089333978160e+00
1.250071448985424460e+01,5.997064342724849340e+00
1.252072020577307754e+01,5.974979575770553275e+00
1.254072592169191225e+01,4.438334761412952467e+00
1.256073163761074696e+01,5.020430814356710236e+00
1.258073735352957989e+01,4.240197284619373619e+00
1.260074306944841460e+01,5.637577285084428347e+00
1.262074878536724754e+01,5.926070700887298592e+00
1.264075450128608225e+01,4.408934997099847486e+00
1.266076021720491518e+01,4.451724981539701531e+00
1.268076593312374989e+01,4.335436385267907866e+00
1.270077164904258282e+01,4.333949154466742115e+00
1.272077736496141753e+01,5.562962006836463580e+00
1.274078308088025224e+01,4.360566678659265172e+00
1.276078879679908518e+01,5.318803424248108591e+00
1.278079451271791989e+01,4.612496411124205942e+00
1.280080022863675282e+01,5.496937654598450962e+00
