angle,intensity
1.000000000000000000e+01,1.109527573278255907e+00
1.002000571591883471e+01,8.863956978034507328e-01
1.004001143183766764e+01,1.086998186442333258e+00
1.006001714775650235e+01,1.012339135054053152e+00
1.008002286367533529e+01,9.364596681206808215e-01
1.010002857959417000e+01,9.633242481227638487e-01
1.012003429551300293e+01,5.222347575207909598e-01
1.014004001143183764e+01,1.562329599202623598e+00
1.016004572735067235e+01,1.586018850117785872e+00
1.018005144326950528e+01,1.037976516238299896e+00
1.020005715918833999e+01,3.307774607925688670e-01
1.022006287510717293e+01,8.702234975102693948e-01
1.024006859102600764e+01,3.835647704218154708e-01
1.026007430694484057e+01,8.585356094738535448e-01
1.028008002286367528e+01,1.523811035685858517e+00
1.030008573878250999e+01,1.268424881365322499e+00
1.032009145470134293e+01,4.977065569841788717e-01
1.034009717062017764e+01,8.608059757541421941e-01
1.036010288653901057e+01,1.621312209045956854e+00
1.038010860245784528e+01,3.258882767504101552e-01
1.040011431837667999e+01,1.328599196777339397e+00
1.042012003429551292e+01,1.226211587020767491e+00
1.044012575021434763e+01,9.242430732793736059e-01
1.046013146613318057e+01,6.107758678338324199e-01
1.048013718205201528e+01,9.941362358971111979e-01
1.050014289797084821e+01,1.238491302685289730e+00
1.052014861388968292e+01,1.639088233630038083e+00
1.054015432980851585e+01,1.280961405513510565e+00
1.056016004572735056e+01,3.902444843071056768e-01
1.058016576164618527e+01,9.394696132451862969e-01
1.060017147756501821e+01,7.342108277843424347e-01
1.062017719348385292e+01,8.332924044552683096e-01
1.064018290940268585e+01,6.337277308787805374e-01
1.066018862532152056e+01,1.137490775227030460e+00
1.068019434124035527e+01,9.077122959316967776e-01
1.070020005715918820e+01,1.503056158299086675e+00
1.072020577307802292e+01,1.636117868444944001e+00
1.074021148899685585e+01,1.758692522691518656e+00
1.076021720491569056e+01,1.512648922407033858e+00
1.078022292083452349e+01,1.142390744691959004e+00
1.080022863675335820e+01,1.619988986124533570e+00
1.082023435267219291e+01,1.173386969296299487e+00
1.084024006859102585e+01,8.426256855255565004e-01
1.086024578450986056e+01,1.847169159552938478e+00
1.088025150042869349e+01,1.543616487577993635e+00
1.090025721634752820e+01,6.481331192325137103e-01
1.092026293226636113e+01,1.079762654759904184e+00
1.094026864818519584e+01,1.397614405168780438e+00
1.096027436410403055e+01,1.250893443393690685e+00
1.098028008002286349e+01,1.123580274611750474e+00
1.100028579594169820e+01,1.535215842516795659e+00
1.102029151186053113e+01,6.778537651887112103e-01
1.104029722777936584e+01,9.444027317422447609e-01
1.106030294369819877e+01,8.209112852741939914e-01
1.108030865961703348e+01,1.674720917991289193e+00
1.110031437553586819e+01,8.868368330834677238e-01
1.112032009145470113e+01,1.478504495889638726e+00
1.114032580737353584e+01,1.848809025909293080e+00
1.116033152329236877e+01,1.567641597579610524e+00
1.118033723921120348e+01,1.774956969792209183e+00
1.120034295513003642e+01,2.041692246174345193e+00
1.122034867104887113e+01,1.646511991507880079e+00
1.124035438696770584e+01,1.690037394374107826e+00
1.126036010288653877e+01,1.639951077722761941e+00
1.128036581880537348e+01,1.903054760733105866e+00
1.130037153472420641e+01,1.535207760486739126e+00
1.132037725064304112e+01,1.899762697494530750e+00
1.134038296656187583e+01,1.602354651926946261e+00
1.136038868248070877e+01,1.693207807339945470e+00
1.138039439839954348e+01,1.789197772579697476e+00
1.140040011431837641e+01,1.036923817202986653e+00
1.142040583023721112e+01,1.353718472827298402e+00
1.144041154615604405e+01,1.491991742640037089e+00
1.146041726207487876e+01,9.664873893880276956e-01
1.148042297799371170e+01,9.329715073280617776e-01
1.150042869391254641e+01,1.732702167327648146e+00
1.152043440983138112e+01,1.201553748655010745e+00
1.154044012575021405e+01,1.424117326990176791e+00
1.156044584166904876e+01,1.012902810536049136e+00
1.158045155758788169e+01,1.505763358463493962e+00
1.160045727350671640e+01,1.823052836277175182e+00
1.162046298942555111e+01,2.002195912140564360e+00
1.164046870534438405e+01,1.873754644936434843e+00
1.166047442126321876e+01,1.527965997880180282e+00
1.168048013718205169e+01,1.634928524699709618e+00
1.170048585310088640e+01,1.787412553566218643e+00
1.172049156901971934e+01,2.191651767636779269e+00
1.174049728493855405e+01,1.333824010561579509e+00
1.176050300085738698e+01,1.426815559998921845e+00
1.178050871677622169e+01,1.869287759152999495e+00
1.180051443269505640e+01,1.140157578377714698e+00
1.182052014861388933e+01,1.947306413750625964e+00
1.184052586453272404e+01,1.436259231753689303e+00
1.186053158045155698e+01,1.994794869646379976e+00
1.188053729637039169e+01,1.264605035346765938e+00
1.190054301228922640e+01,1.958912465914582901e+00
1.192054872820805933e+01,1.568599624337531306e+00
1.194055444412689404e+01,2.470398112268588520e+00
1.196056016004572697e+01,1.351797608323343614e+00
1.198056587596456168e+01,2.280155401071823018e+00
1.200057159188339639e+01,1.962617148100158637e+00
1.202057730780222933e+01,1.591590615037152823e+00
1.204058302372106226e+01,1.539636923344241071e+00
1.206058873963989697e+01,1.740178978085300754e+00
1.208059445555873168e+01,1.739039733656498443e+00
1.210060017147756461e+01,1.026511423792368483e+00
1.212060588739639932e+01,1.266325711078063243e+00
1.214061160331523226e+01,1.506549400645118109e+00
1.216061731923406697e+01,2.314116512499046596e+00
1.218062303515290168e+01,1.609789168212781618e+00
1.220062875107173461e+01,2.321352147390006504e+00
1.222063446699056932e+01,1.252911996949900741e+00
1.224064018290940226e+01,1.365515339043183562e+00
1.226064589882823697e+01,2.163116775119374946e+00
1.228065161474707168e+01,2.030963148688792241e+00
1.230065733066590461e+01,1.015951388852837756e+00
1.232066304658473754e+01,2.049062363552823562e+00
